#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
5,517.0181016224059,6.04636609200455,523.0644677144104,29.68203377774383
10,517.1063665763999,11.908542912307416,529.0149094887073,58.45986954614501
15,517.6572542474346,16.617399075665208,534.2746533230998,81.57597359418584
20,518.7541216830627,19.167098937670985,537.9212206207337,94.09262843704104
25,520.5031708508185,26.661501306165512,547.164672156984,130.88317351167933
30,522.801602846365,27.754838804265997,550.556441650631,136.25044371253702
35,525.2155174013182,30.583604895092904,555.799122296411,150.13705417899396
40,528.1586005611081,41.48594907163439,569.6445496327425,203.65742379945283
45,531.2796276903919,48.97773800165221,580.2573656920441,240.4351393219335
50,534.048686574056,45.08466605218944,579.1333526262454,221.32377700201954
55,536.5593831590144,42.55743242914904,579.1168155881634,208.91741049660243
60,538.4080214668542,49.15278452177666,587.5608059886308,241.2944549247186
65,539.6504357446817,48.833592146058876,588.4840278907405,239.7275172412426
70,541.2113233149263,42.846222881551235,584.0575461964776,210.33510301347252
75,542.7383130934791,50.825735815278975,593.5640489087581,249.5070897613554
80,544.1422190274568,48.8030641179032,592.94528314536,239.5776530171621
85,545.2522099469978,47.4604064432421,592.7126163902399,232.98645264245485
90,545.9711371995971,44.674822786650694,590.6459599862478,219.31182776404862
95,546.9556419453758,47.766704791814135,594.7223467371899,234.49009264539885
100,548.1443818672461,51.54617287727334,599.6905547445194,253.04376565617636
105,549.6250244037267,56.18192937727956,605.8069537810062,275.8010183472654
110,551.8904601515349,53.637749720915394,605.5282098724502,263.31146257975905
115,554.3258784038229,50.98839912418242,605.3142775280053,250.30561531468837
120,557.1095419853826,62.49674175655167,619.6062837419342,306.80087371320616
125,559.6401955552378,62.65226619991191,622.2924617551497,307.56435407659137
130,561.8158559944965,61.10453781111342,622.9203938056099,299.9664472320424
135,562.5502563525206,64.68532926862079,627.2355856211414,317.5448027890004
140,563.59514224318,57.87017362963741,621.4653158728174,284.08872738787926
145,564.61459670516,58.5557551346958,623.1703518398558,287.45429491734944
150,564.717043894238,66.752366521725,631.469410415963,327.6920331473516
155,563.8111688340693,71.88317551139849,635.6943443454678,352.8795331136579
160,562.3471217376622,75.43221213924524,637.7793338769075,370.30200199219604
165,561.2105255470605,73.93375620995315,635.1442817570136,362.9459770954364
170,561.4444725149228,68.22170248707174,629.6661750019946,334.90510610566076
175,562.8557935003051,69.09414775261979,631.9499412529249,339.1880008968766
180,565.4595980936522,59.38974715949298,624.8493452531452,291.5484200618942
185,568.9829029373795,51.82615523872673,620.8090581761063,254.41821863890613
190,573.0591082252469,54.76491110911392,627.8240193343607,268.8447766213482
195,577.2283740243067,47.98869066975767,625.2170646940644,235.57983683670994
200,580.8890297893208,50.162081789744335,631.0511115790652,246.2491657615659
205,584.4431946061939,50.336917438755194,634.7801120449491,247.10744618331483
210,587.5872265776746,58.804590530599974,646.3918171082746,288.67584526907103
215,590.29926134426,62.96314553975179,653.2624068840119,309.09048248587374
220,591.6329432622225,60.148904833849095,651.7818480960716,295.2751781493128
225,592.1759010285967,65.52701478555639,657.7029158141531,321.67669582421644
230,593.5949637249649,67.38044800179259,660.9754117267576,330.77532903497473
235,595.0372353408266,68.29082903292347,663.3280643737501,335.2444531510908
240,595.1999473227239,68.6643031529536,663.8642504756775,337.0778637116102
245,594.5723893706214,68.44609987806842,663.0184892486898,336.006688583111
250,592.3971232749916,64.46081385431533,656.857937129307,316.44264092687774
255,589.7470895373036,70.51051914367748,660.2576086809811,346.141067057855
260,587.6548820966001,67.52402158512899,655.178903681729,331.48014179115535
265,585.4248312207486,74.32576584364804,659.7505970643966,364.8703797881413
270,582.5636127946108,74.27212670711923,656.83573950173,364.6070615176246
275,580.0971122567387,75.06276285409118,655.1598751108298,368.48834962741324
280,577.6678501986635,79.66937684772746,657.3372270463909,391.102539717714
285,576.2530419606392,78.95560939645495,655.2086513570941,387.5986054081226
290,575.9359867406091,82.69056408121797,658.6265508218271,405.9337590234613
295,576.8263021110919,82.00203088764377,658.8283329987356,402.55370144874837
300,578.3687319005331,73.65373331345012,652.0224652139832,361.5713251233146
305,579.6465195415121,70.23236580173591,649.878885343248,344.7755928597545
310,580.8277848341114,67.7942861453006,648.622070979412,332.80688940813286
315,580.837024125732,73.49574590118998,654.3327700269219,360.7957538734419
320,579.1527841490757,76.01826626854928,655.171050417625,373.1789826772709
325,575.9554023941265,71.5267056710892,647.4821080652157,351.1295977508623
330,572.5782675015636,79.8512773692801,652.4295448708436,391.9955020925947
335,570.9272716309492,75.60392784581154,646.5311994767608,371.1449663984052
340,570.0035745918572,83.10035830153798,653.1039328933952,407.9454674950253
345,570.1472709969622,80.09537977861628,650.2426507755785,393.1938178824252
350,570.3135762920124,75.73468516061305,646.0482614526254,371.7868631965097
355,570.1683997520917,76.18408310140723,646.3524828534989,373.99298910012317
360,570.456072042694,79.64741263097538,650.1034846736694,390.9947158424116
365,570.9823843841647,77.87684275576628,648.8592271399309,382.3028645647809
370,571.5072353583234,83.57651187431486,655.0837472326383,410.2829386662211
375,572.1758910125329,85.74139814182034,657.9172891543533,420.91051667577034
380,573.3038230482513,83.83389781726794,657.1377208655192,411.5464642510765
385,574.5595948594988,91.97716156244157,666.5367564219404,451.522315178288
390,575.8060442796153,92.3054272426338,668.1114715222491,453.1337943476397
395,576.9808119870456,92.785816767512,669.7666287545576,455.49206010378776
400,578.6186199305627,94.57081268632942,673.1894326168921,464.2547298378508
405,580.0158409751164,92.42104051481516,672.4368814899315,453.70134798197563
410,581.3406413479875,99.80705735228982,681.1476987002773,489.9598209088482
415,583.0014724471943,82.84513204156312,665.8466044887574,406.69254394486865
420,585.1070997425691,86.15790692449706,671.2650066670661,422.95518740328134
425,587.5578581518346,80.27207660600354,667.8299347578381,394.06123495891757
430,589.8576078283952,70.40627915374655,660.2638869821418,345.6293456610622
435,591.8917495464378,74.3070423095049,666.1987918559428,364.77846465028506
440,593.4959240357313,77.23050367836538,670.7264277140966,379.1299408556695
445,594.2943444367904,82.35508205381566,676.6494264906061,404.28685430124324
450,592.6557774328205,75.0071086110945,667.662886043915,368.2151390583928
455,589.8385951820248,87.15537609965523,676.99397128168,427.8518333057605
460,587.0806548085885,90.35274916031901,677.4334039689076,443.54796115223155
465,586.0312929687545,87.87096811820855,673.9022610869631,431.36472454366805
470,586.5911689555408,80.79842925393184,667.3895982094726,396.64513689887326
475,588.3922387470624,84.35117136755638,672.7434101146188,414.0857962661025
480,592.4199531434696,77.91422401116195,670.3341771546316,382.486371760413
485,597.0256633162642,76.86334996542094,673.8890132816852,377.32755761532087
490,600.7402393570201,78.74940951452191,679.4896488715419,386.58635577464497
495,602.4719010275326,79.34952146040662,681.8214224879392,389.53234726393504
500,603.3373542554415,76.03322747781635,679.3705817332578,373.25242829932944
505,602.9735610502468,79.84457236801997,682.8181334182667,391.96258677273903
510,600.8287498234024,76.69292384623793,677.5216736696403,376.4909238837165
515,597.5766019218474,85.76158270509421,683.3381846269417,421.009604107753
520,593.3304534435166,89.40897052334479,682.7394239668614,438.914885854587
525,589.738321424533,92.86070267962036,682.5990241041533,455.8596802807428
530,586.9373068332967,91.8338011619359,678.7711079952326,450.81854895152463
535,586.1597601111321,95.73232196925247,681.8920820803845,469.95666009550996
540,587.9545686890108,100.50304506748463,688.4576137564954,493.3764732512568
545,591.624246488263,97.67639465623664,689.3006411444997,479.50024880373564
550,597.2723044877678,89.99086787825772,687.2631723660255,441.77146064362347
555,601.7663751917362,84.99138495253334,686.7577601442695,417.228649504742
560,606.1751237487467,86.06151405905209,692.2366378077988,422.4819880890925
565,609.3962355613903,84.94237855120423,694.3386141125945,416.98807365514205
570,611.7962159171643,82.13634401738165,693.9325599345459,403.21305399092176
575,613.5832576949622,96.75242276550446,710.3356804604666,474.96440620785575
580,612.501239469165,105.80404539595375,718.3052848651187,519.399454395835
585,609.3907191300535,110.55315233951971,719.9438714695732,542.713152337388
590,603.121409240648,109.17764081789944,712.2990500585474,535.9606701315228
595,596.6557294260093,125.64763382312582,722.3033632491351,616.8130170224568
600,590.6038712085578,138.298189779135,728.9020609876928,678.9154804657537
605,585.7772821995125,146.68503151961448,732.462313719127,720.0870727976652
610,582.0080770497066,149.6823947444388,731.6904717941454,734.801338379607
615,580.3195558720308,132.94254688138858,713.2621027534194,652.6242551291582
620,580.6732537641409,130.66923784353688,711.3424916076777,641.4644221613872
625,582.0079101301737,124.94497324918858,706.9528833793623,613.3636071500587
630,585.5164613345371,117.47189794016806,702.9883592747052,576.6777581011085
635,589.9011224322087,102.86356223523036,692.764684667439,504.96441702439745
640,594.3104582323881,97.34631311272122,691.6567713451093,477.87985543440425
645,599.1740189776943,112.2443179284576,711.4183369061519,551.0152024234706
650,604.5833456740257,111.1635819777609,715.7469276517867,545.7097940996476
655,610.0996865845484,106.03242355481973,716.1321101393681,520.5205787410055
660,614.1551811020815,100.10262512424235,714.2578062263239,491.41078376111557
665,618.0760214269471,92.85086536425638,710.9268867912035,455.8113882120071
670,620.0004779814851,93.73152034756964,713.7319983290547,460.1345850815795
675,618.8525308072258,93.77573340489667,712.6282642121224,460.3516300704256
680,616.1791152407549,94.2182751303284,710.3973903710832,462.52409833358536
685,612.050220840055,111.27629242168595,723.326513261741,546.2630975471699
690,607.2174265379699,129.43593548681866,736.6533620247885,635.4100546862373
695,602.6011166546967,139.87329350506624,742.474410159763,686.6477747537832
700,599.7663342680529,138.2801806328575,738.0465149009104,678.8270723078648
705,600.3022701076305,143.08139568728774,743.3836657949182,702.3965726079308
710,604.2644656348948,144.57659753232988,748.8410631672247,709.7366229776517
715,612.0270522502133,155.306738998246,767.3337912484593,762.4116374549346
720,622.8637731231918,133.27309863623609,756.1368717594279,654.2469567987857
725,635.158569265134,115.24136029732797,750.399929562462,565.727892901107
730,647.381523799091,108.9265633462193,756.3080871453103,534.728113273099
735,657.5094393865265,97.0932434404403,754.6026828269669,476.6375187239795
740,660.9502103678082,91.44949340886568,752.3997037766738,448.9319553291564
745,658.8146487795095,86.86198345032672,745.6766322298363,426.4115482824924
750,652.3585576815766,99.54222674771133,751.9007844292879,488.6597489597028
755,642.5362294006071,108.77876196813283,751.3149913687399,534.0025459769736
760,632.4183682632132,134.15729466987617,766.5756629330893,658.5875369319268
765,624.0753785918425,143.2510618557106,767.3264404475531,703.2294756881341
770,618.5896193609516,147.12674894663255,765.7163683075842,722.2554945222952
775,616.4758903720376,155.69870852334157,772.1745988953792,764.3358432517217
780,616.9721484767786,153.78199178303154,770.7541402598101,754.9265467978599
785,619.099941618548,154.7220224802322,773.8219640987802,759.5412231971804
790,623.8845822978783,142.71456889537947,766.5991511932577,700.5957942458001
795,629.536436753214,133.73062556934212,763.2670623225562,656.4929884938628
800,635.771992319661,127.67690301903635,763.4488953386973,626.7748413481125
805,639.9604337241246,122.9019578645161,762.8623915886408,603.3343018229322
810,642.0431599439611,111.7371469791243,753.7803069230854,548.5254647826903
815,641.0096531365367,116.38031699446316,757.3899701309999,571.319110938741
820,636.7374379369394,119.46850326779733,756.2059412047367,586.4792332142151
825,629.5257983829537,125.19078868935918,754.7165870723129,614.5703323279938
830,621.0036648162123,122.96314450632504,743.9668093225374,603.6346713244284
835,610.3917363267204,135.9701315413639,746.3618678680843,667.4868798486901
840,602.7072791792049,135.72017080376065,738.4274499829655,666.259805115908
845,596.58923896441,141.85518013263527,738.4444190970453,696.3769947394787
850,592.7925533159198,147.5369853166542,740.329538632574,724.2693735376502
855,591.7198607242752,141.24616707093978,732.966027795215,693.3873070504986
860,593.4706559498682,139.44133094292135,732.9119868927895,684.5272403426663
865,597.1413538128942,132.4151281501423,729.5564819630365,650.0351197116769
870,600.9184082247064,127.48173905266498,728.4001472773714,625.8167677955215
875,605.2517394416711,118.6991513031697,723.9508907448409,582.7024306432878
880,609.6855894849991,112.09369710699043,721.7792865919896,550.2757942827145
885,615.8686460209838,106.82630883491603,722.6949548558998,524.4178170724113
890,621.5503552436124,97.4444787891284,718.9948340327409,478.36175760152344
895,623.2621381943728,104.85280346739519,728.1149416617681,514.7297412781298
900,619.4063390937728,115.81978307138026,735.226122165153,568.5674107298305
905,611.138933311655,111.58553404554661,722.7244673572017,547.7811862942364
910,600.5893850112296,117.02222840437821,717.6116134156078,574.4702989186771
915,589.9662836017606,123.88152031071509,713.8478039124757,608.1430423412966
920,581.922098136268,139.87004685083815,721.7921449871062,686.6318367012411
925,576.7266745576206,147.521997970419,724.2486725280396,724.195799607388
930,576.0718632193319,139.4782163711506,715.5500795904825,684.708313488081
935,578.329679346166,131.74735952533925,710.0770388715052,646.7569968564743
940,582.804149949985,138.14795918293322,720.9521091329182,678.1779879681017
945,589.5984184157086,127.85248801910542,717.450906434814,627.6368003865849
950,599.4420159947127,118.73195287925384,718.1739688739666,582.8634558730668
955,609.9827483696374,106.25548563217052,716.238234001808,521.6156060704315
960,617.7343473214047,105.36624050244907,723.1005878238537,517.2502395717027
965,622.9352185020432,105.6090728639051,728.5442913659483,518.4423206077151
970,627.1548713309139,94.51288897526044,721.6677603061744,463.9703782914311
975,629.3432210908089,89.20502996639601,718.5482510572049,437.9137274053806
980,628.337431458694,95.5636301115114,723.9010615702055,469.12853997454647
985,627.3462203157065,97.29847782548981,724.6446981411964,477.6450286657691
990,625.9343484936603,100.18286704700844,726.1172155406688,491.8046969687667
995,624.176467229192,103.24195264955569,727.4184198787477,506.8219620172537
1000,622.2782671189167,108.69673757504336,730.97500469396,533.599882497913
1005,621.2304930540247,103.57858827039132,724.809081324416,508.47452981027044
1010,620.0641461692549,100.6462168835348,720.7103630527897,494.07931370374644
1015,619.7632051498412,96.48550728301457,716.2487124328558,473.65409944731334
