[(10942.968163038297, 637977.1603929091, 529192.3944727203), (-1846155.9198392576, 1359971.7023199275, 7188741.50878513), (10219236.596678954, 52047226.760270305, 14563216.317268692), (-4118927.3077782122, -599716.5298353848, 2835504.9658456543), (21731625.68440214, 12909089.59467644, 19250434.806596), (1881853.3315817572, 1182981.6881012192, 8172266.401066244), (-988154.8162175308, 461669.7178109658, 130165.44612881009), (45157.62771078157, 23903.49933789227, 16760.81112846703), (193649.19903437316, -4155.594317676527, -492356.178691875), (1089975.7526000743, 4466011.066942179, -6574268.403640482), (60084.7069477095, -58372.200802927895, -8320.937744143528), (1004909.0187929106, -458381.0527741597, -137850.37294073866), (-1920428.5662122893, -1264641.6444076074, -8156113.5474461205), (-4287.143981547798, 1318.650490952423, -2724.3240995695837), (6908.658040375423, -3517.214127087271, 5927.823744876777), (-27366388.78376011, -70701364.08800346, -37320580.17075163)] kJ/(nm mol)
[(20017.749296385187, 595198.9583889921, 467877.1475200865), (-1231717.402857477, 915365.6692424761, 4750758.488730262), (10178427.192061188, 49446515.69660502, 13205396.189724594), (-2431886.5676980023, -109794.87234610884, 1185395.5890755625), (17806392.141623598, 11120719.705074303, 15818100.179726182), (1366728.0375645445, 704722.6164825566, 5266581.534828142), (-664304.8644132923, 302240.8611257749, 73085.31788255092), (23851.839227762426, 13081.55401521098, 8851.7100645104), (75266.17667808653, -5961.220418658432, -203147.86498103407), (475434.46109423734, 2595908.6739053396, -3593088.1773610055), (33193.734180233616, -33491.27898894704, -5063.5204843056035), (672134.1453087652, -301891.8657119686, -76011.72764523079), (-1384720.0242147224, -744124.4195344644, -5257567.666144826), (-4573.844871977753, 1405.404401081466, -2911.138962335055), (7378.475922147534, -3762.3763916214893, 6334.198351995056), (-24941620.429986663, -64496135.83036603, -31644589.915089402)] kJ/(nm mol)
[(25684.654551377447, 552113.845863989, 416892.4529862273), (-833058.087141743, 624053.5910901586, 3181103.049910753), (10065253.796970058, 46384594.54221526, 11648170.774455601), (-1479176.938190559, 132229.05500308372, 386718.1795765336), (14650266.816036675, 9371427.002902316, 12914787.396950332), (977283.4321382329, 419804.7476558348, 3402703.304175343), (-448323.86104914587, 198839.70059842445, 40385.09304326864), (12727.756676125018, 7179.611325317286, 4418.082455987619), (30712.525602973066, -3523.492130723585, -86198.78387812834), (196930.88724069926, 1502498.4989220758, -1967281.1183069556), (18267.221430763082, -19090.652580434384, -3421.1330124820556), (451713.8517317591, -200090.86205393364, -40879.621815114486), (-984923.0183062433, -438645.8407364622, -3397938.928636738), (-4860.802151203462, 1491.8465915977015, -3097.7428263260304), (7848.314637833803, -4007.757318186848, 6740.477414548966), (-22686345.289164636, -58528874.88395224, -26503102.8436607)] kJ/(nm mol)
[(29468.32822182044, 509938.94751686946, 373102.2578923341), (-570520.5931731059, 430459.4959045867, 2156043.4589794986), (9854886.058852836, 43032363.96607151, 10031757.510488532), (-926944.1214234036, 227678.00772691373, 27789.43270799995), (12073707.91903139, 7774872.589572876, 10485736.118889958), (691759.7746865874, 250329.15221533968, 2206501.698777816), (-303947.9880058186, 131385.85158693738, 21874.17323757048), (6865.180023368714, 3945.485208678337, 1917.0437412015544), (13226.356577180342, -1321.3246142591074, -37081.01497565683), (74945.4543691005, 869199.7971546575, -1082518.7660706996), (9853.70510119503, -10661.915484499275, -2605.7712672947396), (305100.8667073609, -133527.47340311442, -21103.764734423643), (-694109.0248764431, -258999.5360074249, -2204212.6495551034), (-5147.976540261614, 1578.0378755931656, -3284.157599255018), (8318.171616682479, -4253.307107437525, 7146.68501835773), (-20567462.51436387, -52822984.240768, -21961060.268334366)] kJ/(nm mol)
[(32056.21857221704, 469400.5089536149, 334651.1610267145), (-395236.7953910764, 300129.488829858, 1477758.345414136), (9542895.040274516, 39522349.98635484, 8452132.661841892), (-597286.0297984239, 245678.75585151184, -113863.58824111603), (9951643.632637674, 6376487.806182737, 8472829.393235227), (486575.5894870552, 149530.25018565278, 1437217.8686234297), (-207109.10005600442, 87110.8259728452, 11562.179826543163), (3751.3731483049023, 2167.359148724055, 495.7572135526914), (6106.956104958877, 104.35409592497263, -15722.844193771733), (23853.5498239345, 503953.12853762467, -600072.3404963854), (5045.756990208334, -5675.498275212951, -2214.949849604835), (207121.91793158234, -89765.70495607026, -10119.208603148136), (-486176.6852152431, -153106.9638007687, -1436356.588105361), (-5435.336307835832, 1664.0249663736333, -3470.403313651814), (8788.045128764414, -4498.989475163465, 7552.838346069496), (-18576593.994313408, -47405531.33682064, -18012380.025128692)] kJ/(nm mol)
[(33783.66161877555, 430912.0431554339, 300419.89071443107), (-276716.9615832736, 211339.7972169255, 1023409.77743851), (9137152.17925169, 35961987.60061472, 6971695.311528343), (-394504.4645224806, 227595.62515920066, -153738.76848523616), (8196206.111993993, 5184289.2816961855, 6818480.456451264), (341049.1901398722, 89524.77726597435, 940869.9635220136), (-141887.5067496723, 57863.17187066361, 5950.226275893947), (2088.4411938532094, 1188.9610574263552, -320.0007526327415), (3121.1112666499525, 946.5633081746455, -6141.403933515774), (3925.974954071453, 293351.53686897765, -335656.75642678), (2263.970848452621, -2695.000423819039, -2042.2859093695283), (141312.36934237863, -60830.80992104906, -4137.651507730912), (-339195.6957116416, -90530.68426603102, -940831.1860625469), (-5722.855538849319, 1749.8441933118634, -3656.4979325351856), (9257.933855828936, -4744.777429987772, 7958.949887969025), (-16712132.940053571, -42301945.68426521, -14622259.204499787)] kJ/(nm mol)
[(34837.177587449085, 394684.50195920735, 269700.71922375204), (-195636.2286538646, 150181.7594976714, 715579.0083768351), (8652542.738552798, 32439230.409291524, 5627974.448892314), (-266166.2623329329, 195990.0703256698, -149641.34739164918), (6741879.861432026, 4186866.678477533, 5468385.383986858), (238700.74006435863, 53749.60185408166, 619277.0411151114), (-97759.39424019537, 38414.6104579048, 3006.0373605163754), (1198.4241486129192, 652.3635679540125, -795.3347468397742), (1844.128169635385, 1434.5131278189674, -1721.523329252353), (-2819.3831613871284, 171583.88825678095, -189675.14821714506), (635.7998522651518, -895.1183484009302, -1981.6273793830471), (96875.3746452937, -41589.031447208574, -978.985191125721), (-236057.0108692213, -53453.993542675445, -619714.6130061545), (-6010.512869367455, 1835.5241376978897, -3842.457392821928), (9727.836702526192, -4990.650524416344, 8365.028879470525), (-14973792.992653439, -37533693.60926155, -11743937.281150693)] kJ/(nm mol)
[(35339.22414547851, 360800.1189214062, 242016.59657268508), (-139564.75892289347, 107624.61008133435, 504790.11147765984), (8107366.547438272, 29024724.81968238, 4440210.131399777), (-182828.694471095, 162138.11399459536, -129363.6446269069), (5537390.630164643, 3363813.358829941, 4373182.289766593), (167085.1566698355, 32382.400584411847, 409889.23802591563), (-67758.75661350285, 25394.332971339398, 1555.8961101216382), (723.337833569379, 360.9336701896453, -1079.1706416091), (1296.2756738318622, 1723.469817147796, 370.7430319797379), (-4311.4819467777625, 100830.70090567114, -108366.9411688713), (-328.23119159783613, 203.73086912007886, -1978.2926560239334), (66706.39418569322, -28720.375328822993, 606.8400742847949), (-163993.91783997478, -31428.17740688742, -410606.65826540603), (-6298.290537196886, 1921.0875293443853, -4028.295757966668), (10197.752706172665, -5236.593016107561, 8771.082247790475), (-13361021.260482404, -33116533.040721897, -9325969.882593907)] kJ/(nm mol)
[(35383.12375137395, 329261.21731335606, 217021.28503205863), (-100397.93988537019, 77728.7930746821, 359013.5239990222), (7520852.904166101, 25772985.115035344, 3414371.1301885955), (-127483.92040851658, 131051.79615385746, -105547.52088270508), (4541180.554211663, 2691655.204552657, 3489247.9832491116), (117109.38987103543, 19598.409064837757, 272821.41464815754), (-47262.44655022831, 16616.96754335885, 926.4729088600998), (472.24766321608377, 205.8938948245027, -1255.5196112984797), (1067.8696747066701, 1904.7533206174023, 1388.2304501949054), (-3932.024804180747, 59453.773496017784, -62639.30639095982), (-906.5121223686531, 883.2178839788329, -2004.1356403120803), (46111.38405844355, -20066.848305260035, 1332.8376408229235), (-113746.72915079126, -18310.92363206653, -273707.8769437416), (-6586.1736609339705, 2006.5526216429819, -4214.025404501319), (10667.680994560815, -5482.592607217187, 9177.115261480863), (-11872530.076980311, -29059489.89778142, -7315931.725495523)] kJ/(nm mol)
[(35047.07283951577, 300020.3505806877, 194444.49136341325), (-72783.23403287063, 56540.54051070312, 257258.40946339417), (6911500.764804316, 22723635.864909716, 2547074.10665843), (-90015.47907894758, 104500.5661218693, -83426.50898829922), (3718815.2811617255, 2147091.451351531, 2778866.164929441), (82267.11936218919, 11939.44370756259, 182578.02865321972), (-33191.29486059102, 10657.412583417412, 734.8726209248422), (342.4078396574298, 126.69501673045325, -1371.921841935607), (982.3369639451861, 2029.18226713629, 1900.5246514525697), (-3052.504720539323, 35076.31378901229, -36662.283116909544), (-1259.3219714136517, 1310.4104149000452, -2044.7264751311022), (31974.773900907636, -14218.06638540507, 1602.5628771245038), (-78722.1335295297, -10481.396234612019, -183571.754901879), (-6874.149685107193, 2091.934209034482, -4399.65721804932), (11137.620767788927, -5728.639570491649, 9583.13197351191), (-10506169.18420456, -25364590.94824736, -5662565.470473726)] kJ/(nm mol)
[(34399.17443618386, 272996.0086370981, 174059.53253607947), (-53143.92944135422, 41398.9101645121, 185612.66880017723), (6296109.740525588, 19903197.014892798, 1828671.0998562342), (-64230.579395625144, 82697.71130000424, -64753.23834230236), (3041398.030769823, 1708627.3822925242, 2209973.6171059865), (57967.723311684735, 7348.356338360773, 122808.78921229525), (-23485.84271923462, 6580.755986889558, 766.0040097672207), (278.11804386454435, 89.46311817109077, -1455.3226960041159), (961.585732314602, 2124.324438864761, 2172.9012212921625), (-2180.885785710766, 20599.069966909734, -21757.33884030456), (-1479.9187262358007, 1585.2835874988434, -2092.7291026336297), (22218.493578810554, -10246.954299402409, 1641.7951697603864), (-54283.850884862026, -5798.690046426881, -123875.82146315543), (-7162.207947176685, 2177.2443847556838, -4585.200779376865), (11607.571282604442, -5974.726123449099, 9989.13553222609), (-9258973.45850257, -22027401.669132657, -4317176.524624972)] kJ/(nm mol)
[(33500.030132673804, 248089.81077835592, 155670.24045516754), (-39063.356508415956, 30494.268047923848, 134755.98302185294), (5688989.309179691, 17326194.34618491, 1245566.8597172205), (-46236.31502468748, 65194.00797532228, -49742.569415767204), (2484579.669627608, 1357304.8839592356, 1755715.1780221548), (41000.042240323826, 4598.220217316601, 82982.82367018606), (-16762.23937970102, 3769.917999299487, 901.1724919639005), (249.0197211035877, 75.18620168035422, -1520.9844661787035), (970.3519947070254, 2204.9248532345337, 2331.363392878256), (-1469.700900201271, 11929.706605713507, -13123.623919979567), (-1623.0426283080815, 1768.1265868640328, -2144.468139564683), (15449.320568112065, -7540.518136348383, 1574.6588647808826), (-37196.86619308332, -2992.843577489406, -84105.0606404513), (-7450.339337379976, 2262.4931119610505, -4770.6645305371785), (12077.531854971938, -6220.845975844517, 10395.128406967526), (-8127013.456406895, -19037131.45089204, -3234486.0954501294)] kJ/(nm mol)
[(32403.052913697415, 225190.1616372203, 139099.36376024765), (-28891.725558887592, 22583.90236538952, 98380.97330946109), (5101834.155764855, 14997579.64801727, 782126.5327612299), (-33527.77109491672, 51324.19281288113, -38004.35114066214), (2027814.5374981905, 1076870.4536123467, 1393837.4698101624), (29129.53532057245, 2955.2287142483488, 56283.89663344044), (-12086.002208671951, 1815.1007145341252, 1076.6259864393255), (238.5246391431183, 73.18778425027502, -1577.5157286324168), (992.4722777261669, 2278.7784595119892, 2436.6209226031274), (-935.7480799164686, 6694.37522385783, -8079.447967525669), (-1721.0434265499, 1895.5279509692216, -2198.1450503623178), (10728.21173869575, -5691.001909677729, 1467.5586207310587), (-25214.29013399168, -1308.18754554019, -57452.17500433688), (-7738.536027884792, 2347.6886589547184, -4956.055924251372), (12547.50184941643, -6466.99399956067, 10801.112547325303), (-7105572.459511242, -16378142.371060124, -2373242.4006044343)] kJ/(nm mol)
[(31155.49209616286, 204181.89130135515, 124186.43072361097), (-21491.856364625306, 16806.57386032681, 72178.43261765191), (4543585.8354135025, 12914271.267130489, 422025.1565808915), (-24458.54022448817, 40412.358315752426, -28972.41622848475), (1653811.340097339, 853680.3741367221, 1106085.0555647712), (20806.11832722975, 1979.2728352283389, 38277.46153971186), (-8822.852294827822, 442.4965633149491, 1259.5797974721097), (237.57916073875913, 77.490647712905, -1629.7276432847118), (1020.4808837222586, 2349.9439212657344, 2518.145925048666), (-551.6018375391243, 3505.7580887394197, -5111.180933790392), (-1793.1234642920122, 1989.797823171551, -2252.912169925417), (7418.822206368496, -4425.533176194257, 1354.4728015326887), (-16779.84910292849, -293.8156093818701, -39487.576823147676), (-8026.791257538997, 2432.8379341662153, -5141.381553051877), (13017.48067524505, -6713.165980585341, 11207.089504275204), (-6189128.345609908, -14030698.187370002, -1696496.6040645984)] kJ/(nm mol)
[(29797.910902109124, 184944.20378698007, 110781.51557033515), (-16072.814156894892, 12560.28094106423, 53177.95738510461), (4020637.100698663, 11067175.85977869, 149255.10003048918), (-17927.247063173207, 31857.031211018904, -22088.38996089275), (1348066.7544884384, 676449.8735517393, 877596.8627932527), (14955.351491586538, 1405.594260215126, 26061.67209052231), (-6540.0177327863175, -531.9449024844746, 1434.419215640646), (241.27430708287773, 84.77715525990465, -1680.2626503225972), (1050.9375982351235, 2420.4808637282845, 2590.217910310504), (-281.4537014825129, 1546.5799155676764, -3355.4170187627174), (-1850.6995374354883, 2064.5777941827155, -2308.3934635897745), (5087.589747729454, -3560.4059866966923, 1251.4546135175372), (-10816.18083590317, 320.06032205974805, -27312.147240430804), (-8315.09915957974, 2517.9467474739977, -5326.647263792807), (13487.467785989407, -6959.358434428482, 11613.060521781035), (-5371521.428284162, -11972295.899692291, -1171691.0067686946)] kJ/(nm mol)
