#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
91,913520.7485557159,404447420530.16235,404448334050.9109,2026824421363.4722
92,933689.162611227,404447302538.2897,404448236227.4523,2026823830065.8225
93,954078.8394602917,404447184287.9314,404448138366.7709,2026823237472.8135
94,974689.779566716,404447065398.40076,404448040088.1803,2026822641676.6929
95,995521.9836548682,404446945302.84045,404447940824.8241,2026822039836.745
96,1016575.4528101231,404446825005.04565,404447841580.4985,2026821436983.3308
97,1037850.1883286667,404446706817.83276,404447744668.0211,2026820844706.7646
98,1059346.1916457678,404446587161.44366,404447646507.6353,2026820245067.6538
99,1081063.4642518456,404446465607.1938,404447546670.658,2026819635917.7134
100,1103002.0077794846,404446344444.9394,404447447446.94714,2026819028732.1963
