Temperature (Kelvin),Fraction of Native Contacts (Dimensionless),Free Energy (Dimensionless)
76.88050166297916,0.941176470588,1.90460966815
76.88050166297916,0.867647058824,1.33532069281
76.88050166297916,0.823529411765,0.708762034512
76.88050166297916,0.926470588235,0.0226484588362
76.88050166297916,0.941176470588,-0.723813494118
76.88050166297916,0.941176470588,-1.52904874275
76.88050166297916,0.882352941176,-2.38898451667
76.88050166297916,0.941176470588,-3.29727760551
82.59566279896524,1.0,-11.7518314279
82.59566279896524,0.985294117647,-9.49825638632
82.59566279896524,0.911764705882,-7.44275814913
82.59566279896524,0.955882352941,-5.58025346819
82.59566279896524,0.941176470588,-3.90738407193
82.59566279896524,0.911764705882,-2.42158182338
82.59566279896524,0.911764705882,-1.12021744346
82.59566279896524,0.897058823529,0.0
82.59566279896524,0.882352941176,0.943313957111
82.59566279896524,0.941176470588,1.71504753357
82.59566279896524,0.897058823529,2.32194166823
82.59566279896524,0.911764705882,2.77303072583
82.59566279896524,0.867647058824,3.08072478442
82.59566279896524,0.955882352941,3.26097981928
82.59566279896524,0.926470588235,3.33172022562
82.59566279896524,0.926470588235,3.31007728738
82.59566279896524,0.926470588235,3.20993253337
82.59566279896524,0.926470588235,3.04084441455
82.59566279896524,0.941176470588,2.80848209645
82.59566279896524,0.882352941176,2.51601840194
82.59566279896524,0.911764705882,2.16563490424
82.59566279896524,0.926470588235,1.75933605999
82.59566279896524,0.852941176471,1.29875721092
82.59566279896524,0.882352941176,0.784392224689
82.59566279896524,0.882352941176,0.215103249348
82.59566279896524,0.897058823529,-0.411455408951
82.59566279896524,0.823529411765,-1.09756898463
82.59566279896524,0.852941176471,-1.84403093758
82.59566279896524,0.838235294118,-2.64926618622
82.59566279896524,0.882352941176,-3.50920196013
82.59566279896524,0.897058823529,-4.41749504897
88.7356789515519,1.0,-12.695145385
88.7356789515519,0.955882352941,-10.4415703434
88.7356789515519,0.970588235294,-8.38607210624
88.7356789515519,0.955882352941,-6.5235674253
88.7356789515519,0.970588235294,-4.85069802904
88.7356789515519,0.955882352941,-3.36489578049
88.7356789515519,0.941176470588,-2.06353140057
88.7356789515519,0.867647058824,-0.943313957111
88.7356789515519,0.897058823529,0.0
88.7356789515519,0.911764705882,0.771733576457
88.7356789515519,0.926470588235,1.37862771112
88.7356789515519,0.970588235294,1.82971676872
88.7356789515519,0.970588235294,2.13741082731
88.7356789515519,0.897058823529,2.31766586217
88.7356789515519,0.955882352941,2.38840626851
88.7356789515519,0.970588235294,2.36676333027
88.7356789515519,0.970588235294,2.26661857626
88.7356789515519,0.985294117647,2.09753045744
88.7356789515519,0.985294117647,1.86516813934
88.7356789515519,0.926470588235,1.57270444483
88.7356789515519,0.941176470588,1.22232094713
88.7356789515519,0.911764705882,0.816022102881
88.7356789515519,0.941176470588,0.355443253809
88.7356789515519,0.955882352941,-0.158921732422
88.7356789515519,0.941176470588,-0.728210707763
88.7356789515519,0.955882352941,-1.35476936606
88.7356789515519,0.926470588235,-2.04088294174
88.7356789515519,0.897058823529,-2.78734489469
88.7356789515519,0.911764705882,-3.59258014333
88.7356789515519,1.0,-4.45251591724
88.7356789515519,0.955882352941,-5.36080900608
95.33213309466339,1.0,-13.4668789615
95.33213309466339,0.970588235294,-11.2133039199
95.33213309466339,0.955882352941,-9.1578056827
95.33213309466339,0.955882352941,-7.29530100176
95.33213309466339,0.897058823529,-5.6224316055
95.33213309466339,0.911764705882,-4.13662935695
95.33213309466339,0.911764705882,-2.83526497703
95.33213309466339,0.867647058824,-1.71504753357
95.33213309466339,0.867647058824,-0.771733576457
95.33213309466339,0.897058823529,0.0
95.33213309466339,0.867647058824,0.606894134665
95.33213309466339,0.897058823529,1.05798319227
95.33213309466339,0.882352941176,1.36567725085
95.33213309466339,0.882352941176,1.54593228571
95.33213309466339,0.941176470588,1.61667269205
95.33213309466339,0.882352941176,1.59502975381
95.33213309466339,0.867647058824,1.49488499981
95.33213309466339,0.911764705882,1.32579688098
95.33213309466339,0.867647058824,1.09343456288
95.33213309466339,0.926470588235,0.800970868369
95.33213309466339,0.897058823529,0.45058737067
95.33213309466339,0.897058823529,0.0442885264234
95.33213309466339,0.838235294118,-0.416290322648
95.33213309466339,0.882352941176,-0.930655308879
95.33213309466339,0.882352941176,-1.49994428422
95.33213309466339,0.897058823529,-2.12650294252
95.33213309466339,0.852941176471,-2.81261651819
95.33213309466339,0.823529411765,-3.55907847115
95.33213309466339,0.852941176471,-4.36431371978
95.33213309466339,0.911764705882,-5.2242494937
95.33213309466339,0.926470588235,-6.13254258254
102.41895602489973,1.0,-14.0737730962
102.41895602489973,0.970588235294,-11.8201980545
102.41895602489973,0.926470588235,-9.76469981736
102.41895602489973,0.970588235294,-7.90219513642
102.41895602489973,0.955882352941,-6.22932574017
102.41895602489973,0.970588235294,-4.74352349161
102.41895602489973,0.941176470588,-3.4421591117
102.41895602489973,0.955882352941,-2.32194166823
102.41895602489973,0.970588235294,-1.37862771112
102.41895602489973,0.941176470588,-0.606894134665
102.41895602489973,0.897058823529,0.0
102.41895602489973,0.882352941176,0.451089057601
102.41895602489973,0.941176470588,0.758783116188
102.41895602489973,0.911764705882,0.939038151044
102.41895602489973,0.926470588235,1.00977855739
102.41895602489973,0.897058823529,0.988135619143
102.41895602489973,0.897058823529,0.887990865142
102.41895602489973,0.926470588235,0.718902746316
102.41895602489973,0.867647058824,0.486540428216
102.41895602489973,0.911764705882,0.194076733704
102.41895602489973,0.926470588235,-0.156306763995
102.41895602489973,0.955882352941,-0.562605608242
102.41895602489973,0.897058823529,-1.02318445731
102.41895602489973,0.897058823529,-1.53754944354
102.41895602489973,0.970588235294,-2.10683841889
102.41895602489973,0.911764705882,-2.73339707718
102.41895602489973,0.911764705882,-3.41951065286
102.41895602489973,0.941176470588,-4.16597260581
102.41895602489973,0.955882352941,-4.97120785445
102.41895602489973,0.955882352941,-5.83114362836
102.41895602489973,0.926470588235,-6.7394367172
110.03260089454083,1.0,-14.5248621538
110.03260089454083,0.970588235294,-12.2712871122
110.03260089454083,0.955882352941,-10.215788875
110.03260089454083,0.985294117647,-8.35328419402
110.03260089454083,0.985294117647,-6.68041479777
110.03260089454083,1.0,-5.19461254922
110.03260089454083,1.0,-3.8932481693
110.03260089454083,0.941176470588,-2.77303072583
110.03260089454083,1.0,-1.82971676872
110.03260089454083,0.955882352941,-1.05798319227
110.03260089454083,0.970588235294,-0.451089057601
110.03260089454083,0.955882352941,0.0
110.03260089454083,0.955882352941,0.307694058587
110.03260089454083,0.955882352941,0.487949093443
110.03260089454083,0.926470588235,0.558689499788
110.03260089454083,0.926470588235,0.537046561542
110.03260089454083,0.955882352941,0.436901807541
110.03260089454083,0.955882352941,0.267813688715
110.03260089454083,0.970588235294,0.0354513706149
110.03260089454083,0.955882352941,-0.257012323897
110.03260089454083,0.970588235294,-0.607395821596
110.03260089454083,0.970588235294,-1.01369466584
110.03260089454083,0.985294117647,-1.47427351491
110.03260089454083,0.941176470588,-1.98863850115
110.03260089454083,0.955882352941,-2.55792747649
110.03260089454083,0.970588235294,-3.18448613478
110.03260089454083,0.941176470588,-3.87059971046
110.03260089454083,0.985294117647,-4.61706166341
110.03260089454083,0.970588235294,-5.42229691205
110.03260089454083,0.970588235294,-6.28223268596
110.03260089454083,0.970588235294,-7.1905257748
118.2122307190268,1.0,-14.8325562123
118.2122307190268,0.970588235294,-12.5789811707
118.2122307190268,0.985294117647,-10.5234829336
118.2122307190268,0.970588235294,-8.66097825261
118.2122307190268,0.941176470588,-6.98810885635
118.2122307190268,0.955882352941,-5.5023066078
118.2122307190268,0.926470588235,-4.20094222788
118.2122307190268,0.941176470588,-3.08072478442
118.2122307190268,0.941176470588,-2.13741082731
118.2122307190268,0.970588235294,-1.36567725085
118.2122307190268,0.941176470588,-0.758783116188
118.2122307190268,0.970588235294,-0.307694058587
118.2122307190268,0.985294117647,0.0
118.2122307190268,1.0,0.180255034856
118.2122307190268,0.970588235294,0.2509954412
118.2122307190268,1.0,0.229352502954
118.2122307190268,0.985294117647,0.129207748954
118.2122307190268,1.0,-0.039880369872
118.2122307190268,0.985294117647,-0.272242687972
118.2122307190268,0.955882352941,-0.564706382485
118.2122307190268,0.955882352941,-0.915089880183
118.2122307190268,0.926470588235,-1.32138872443
118.2122307190268,0.955882352941,-1.7819675735
118.2122307190268,0.955882352941,-2.29633255973
118.2122307190268,0.970588235294,-2.86562153507
118.2122307190268,0.926470588235,-3.49218019337
118.2122307190268,0.926470588235,-4.17829376905
118.2122307190268,0.911764705882,-4.924755722
118.2122307190268,0.926470588235,-5.72999097064
118.2122307190268,0.926470588235,-6.58992674455
118.2122307190268,0.911764705882,-7.49821983339
126.99991982341423,1.0,-15.0128112472
126.99991982341423,1.0,-12.7592362056
126.99991982341423,1.0,-10.7037379684
126.99991982341423,0.985294117647,-8.84123328747
126.99991982341423,0.985294117647,-7.16836389121
126.99991982341423,0.985294117647,-5.68256164266
126.99991982341423,0.985294117647,-4.38119726274
126.99991982341423,0.955882352941,-3.26097981928
126.99991982341423,0.985294117647,-2.31766586217
126.99991982341423,0.941176470588,-1.54593228571
126.99991982341423,0.970588235294,-0.939038151044
126.99991982341423,1.0,-0.487949093443
126.99991982341423,0.955882352941,-0.180255034856
126.99991982341423,0.985294117647,0.0
126.99991982341423,0.970588235294,0.070740406345
126.99991982341423,0.970588235294,0.0490974680989
126.99991982341423,0.985294117647,-0.0510472859019
126.99991982341423,0.955882352941,-0.220135404728
126.99991982341423,0.955882352941,-0.452497722828
126.99991982341423,0.926470588235,-0.74496141734
126.99991982341423,0.897058823529,-1.09534491504
126.99991982341423,0.897058823529,-1.50164375929
126.99991982341423,0.926470588235,-1.96222260836
126.99991982341423,0.867647058824,-2.47658759459
126.99991982341423,0.882352941176,-3.04587656993
126.99991982341423,0.897058823529,-3.67243522823
126.99991982341423,0.897058823529,-4.3585488039
126.99991982341423,0.911764705882,-5.10501075686
126.99991982341423,0.882352941176,-5.91024600549
126.99991982341423,0.897058823529,-6.77018177941
126.99991982341423,0.941176470588,-7.67847486824
136.4408702640074,1.0,-15.0835516535
136.4408702640074,0.926470588235,-12.8299766119
136.4408702640074,0.926470588235,-10.7744783748
136.4408702640074,0.941176470588,-8.91197369381
136.4408702640074,0.955882352941,-7.23910429755
136.4408702640074,0.941176470588,-5.753302049
136.4408702640074,0.926470588235,-4.45193766908
136.4408702640074,0.882352941176,-3.33172022562
136.4408702640074,0.897058823529,-2.38840626851
136.4408702640074,0.911764705882,-1.61667269205
136.4408702640074,0.897058823529,-1.00977855739
136.4408702640074,0.926470588235,-0.558689499788
136.4408702640074,0.897058823529,-0.2509954412
136.4408702640074,0.911764705882,-0.070740406345
136.4408702640074,0.970588235294,0.0
136.4408702640074,0.926470588235,-0.0216429382461
136.4408702640074,0.911764705882,-0.121787692247
136.4408702640074,0.897058823529,-0.290875811073
136.4408702640074,0.882352941176,-0.523238129173
136.4408702640074,0.926470588235,-0.815701823685
136.4408702640074,0.926470588235,-1.16608532138
136.4408702640074,0.911764705882,-1.57238416563
136.4408702640074,0.897058823529,-2.0329630147
136.4408702640074,0.941176470588,-2.54732800093
136.4408702640074,0.911764705882,-3.11661697627
136.4408702640074,0.941176470588,-3.74317563457
136.4408702640074,0.955882352941,-4.42928921025
136.4408702640074,0.970588235294,-5.1757511632
136.4408702640074,0.941176470588,-5.98098641184
136.4408702640074,0.970588235294,-6.84092218575
136.4408702640074,0.926470588235,-7.74921527459
146.58364433839236,1.0,-15.0619087153
146.58364433839236,0.955882352941,-12.8083336737
146.58364433839236,0.955882352941,-10.7528354365
146.58364433839236,0.970588235294,-8.89033075556
146.58364433839236,0.955882352941,-7.21746135931
146.58364433839236,0.970588235294,-5.73165911076
146.58364433839236,0.941176470588,-4.43029473084
146.58364433839236,0.985294117647,-3.31007728738
146.58364433839236,1.0,-2.36676333027
146.58364433839236,0.852941176471,-1.59502975381
146.58364433839236,0.882352941176,-0.988135619143
146.58364433839236,0.926470588235,-0.537046561542
146.58364433839236,0.911764705882,-0.229352502954
146.58364433839236,0.897058823529,-0.0490974680989
146.58364433839236,0.882352941176,0.0216429382461
146.58364433839236,0.926470588235,0.0
146.58364433839236,0.897058823529,-0.100144754001
146.58364433839236,0.911764705882,-0.269232872826
146.58364433839236,0.882352941176,-0.501595190927
146.58364433839236,0.985294117647,-0.794058885439
146.58364433839236,0.897058823529,-1.14444238314
146.58364433839236,0.926470588235,-1.55074122738
146.58364433839236,0.852941176471,-2.01132007646
146.58364433839236,0.911764705882,-2.52568506269
146.58364433839236,0.897058823529,-3.09497403803
146.58364433839236,0.867647058824,-3.72153269633
146.58364433839236,0.926470588235,-4.407646272
146.58364433839236,0.926470588235,-5.15410822496
146.58364433839236,0.911764705882,-5.95934347359
146.58364433839236,0.911764705882,-6.81927924751
146.58364433839236,0.882352941176,-7.72757233634
157.48041437985782,1.0,-14.9617639613
157.48041437985782,0.985294117647,-12.7081889197
157.48041437985782,0.955882352941,-10.6526906825
157.48041437985782,0.941176470588,-8.79018600156
157.48041437985782,0.911764705882,-7.11731660531
157.48041437985782,0.941176470588,-5.63151435676
157.48041437985782,0.941176470588,-4.33014997684
157.48041437985782,0.911764705882,-3.20993253337
157.48041437985782,0.926470588235,-2.26661857626
157.48041437985782,0.867647058824,-1.49488499981
157.48041437985782,0.926470588235,-0.887990865142
157.48041437985782,0.882352941176,-0.436901807541
157.48041437985782,0.882352941176,-0.129207748954
157.48041437985782,0.926470588235,0.0510472859019
157.48041437985782,0.941176470588,0.121787692247
157.48041437985782,0.926470588235,0.100144754001
157.48041437985782,0.867647058824,0.0
157.48041437985782,0.897058823529,-0.169088118826
157.48041437985782,0.882352941176,-0.401450436926
157.48041437985782,0.897058823529,-0.693914131438
157.48041437985782,0.911764705882,-1.04429762914
157.48041437985782,0.926470588235,-1.45059647338
157.48041437985782,0.926470588235,-1.91117532246
157.48041437985782,0.955882352941,-2.42554030869
157.48041437985782,0.882352941176,-2.99482928403
157.48041437985782,0.941176470588,-3.62138794233
157.48041437985782,0.926470588235,-4.307501518
157.48041437985782,0.970588235294,-5.05396347096
157.48041437985782,0.941176470588,-5.85919871959
157.48041437985782,0.911764705882,-6.7191344935
157.48041437985782,0.941176470588,-7.62742758234
169.18723112109333,1.0,-14.7926758425
169.18723112109333,0.985294117647,-12.5391008009
169.18723112109333,0.985294117647,-10.4836025637
169.18723112109333,0.926470588235,-8.62109788274
169.18723112109333,0.911764705882,-6.94822848648
169.18723112109333,0.970588235294,-5.46242623793
169.18723112109333,0.941176470588,-4.16106185801
169.18723112109333,0.970588235294,-3.04084441455
169.18723112109333,0.955882352941,-2.09753045744
169.18723112109333,0.955882352941,-1.32579688098
169.18723112109333,0.970588235294,-0.718902746316
169.18723112109333,0.955882352941,-0.267813688715
169.18723112109333,0.970588235294,0.039880369872
169.18723112109333,0.926470588235,0.220135404728
169.18723112109333,0.941176470588,0.290875811073
169.18723112109333,0.926470588235,0.269232872826
169.18723112109333,0.926470588235,0.169088118826
169.18723112109333,0.941176470588,0.0
169.18723112109333,0.941176470588,-0.2323623181
169.18723112109333,0.926470588235,-0.524826012613
169.18723112109333,0.911764705882,-0.875209510311
169.18723112109333,0.941176470588,-1.28150835456
169.18723112109333,0.970588235294,-1.74208720363
169.18723112109333,0.955882352941,-2.25645218986
169.18723112109333,0.926470588235,-2.8257411652
169.18723112109333,0.911764705882,-3.4522998235
169.18723112109333,0.926470588235,-4.13841339918
169.18723112109333,0.911764705882,-4.88487535213
169.18723112109333,0.926470588235,-5.69011060077
169.18723112109333,0.911764705882,-6.55004637468
169.18723112109333,0.941176470588,-7.45833946352
181.76431200757227,1.0,-14.5603135244
181.76431200757227,0.985294117647,-12.3067384828
181.76431200757227,0.985294117647,-10.2512402456
181.76431200757227,0.955882352941,-8.38873556464
181.76431200757227,0.985294117647,-6.71586616838
181.76431200757227,0.985294117647,-5.23006391983
181.76431200757227,0.941176470588,-3.92869953991
181.76431200757227,0.985294117647,-2.80848209645
181.76431200757227,1.0,-1.86516813934
181.76431200757227,0.970588235294,-1.09343456288
181.76431200757227,1.0,-0.486540428216
181.76431200757227,0.970588235294,-0.0354513706149
181.76431200757227,0.955882352941,0.272242687972
181.76431200757227,0.955882352941,0.452497722828
181.76431200757227,0.941176470588,0.523238129173
181.76431200757227,0.955882352941,0.501595190927
181.76431200757227,0.955882352941,0.401450436926
181.76431200757227,0.985294117647,0.2323623181
181.76431200757227,0.941176470588,0.0
181.76431200757227,0.970588235294,-0.292463694512
181.76431200757227,0.985294117647,-0.642847192211
181.76431200757227,0.955882352941,-1.04914603646
181.76431200757227,0.941176470588,-1.50972488553
181.76431200757227,0.926470588235,-2.02408987176
181.76431200757227,0.941176470588,-2.5933788471
181.76431200757227,0.926470588235,-3.2199375054
181.76431200757227,0.926470588235,-3.90605108108
181.76431200757227,0.926470588235,-4.65251303403
181.76431200757227,0.911764705882,-5.45774828267
181.76431200757227,0.911764705882,-6.31768405658
181.76431200757227,0.897058823529,-7.22597714542
195.2763509436444,1.0,-14.2678498299
195.2763509436444,0.985294117647,-12.0142747883
195.2763509436444,1.0,-9.95877655107
195.2763509436444,0.985294117647,-8.09627187013
195.2763509436444,0.985294117647,-6.42340247387
195.2763509436444,1.0,-4.93760022532
195.2763509436444,1.0,-3.6362358454
195.2763509436444,0.985294117647,-2.51601840194
195.2763509436444,0.955882352941,-1.57270444483
195.2763509436444,0.970588235294,-0.800970868369
195.2763509436444,0.985294117647,-0.194076733704
195.2763509436444,0.941176470588,0.257012323897
195.2763509436444,0.985294117647,0.564706382485
195.2763509436444,0.985294117647,0.74496141734
195.2763509436444,0.985294117647,0.815701823685
195.2763509436444,0.985294117647,0.794058885439
195.2763509436444,1.0,0.693914131438
195.2763509436444,0.955882352941,0.524826012613
195.2763509436444,0.897058823529,0.292463694512
195.2763509436444,0.955882352941,0.0
195.2763509436444,0.955882352941,-0.350383497699
195.2763509436444,0.955882352941,-0.756682341945
195.2763509436444,0.941176470588,-1.21726119102
195.2763509436444,0.985294117647,-1.73162617725
195.2763509436444,0.941176470588,-2.30091515259
195.2763509436444,0.941176470588,-2.92747381089
195.2763509436444,0.926470588235,-3.61358738656
195.2763509436444,0.955882352941,-4.36004933952
195.2763509436444,0.955882352941,-5.16528458815
195.2763509436444,0.955882352941,-6.02522036207
195.2763509436444,0.926470588235,-6.9335134509
209.7928510646069,1.0,-13.9174663322
209.7928510646069,0.955882352941,-11.6638912906
209.7928510646069,0.985294117647,-9.60839305337
209.7928510646069,0.970588235294,-7.74588837243
209.7928510646069,0.985294117647,-6.07301897617
209.7928510646069,0.955882352941,-4.58721672762
209.7928510646069,0.926470588235,-3.2858523477
209.7928510646069,0.941176470588,-2.16563490424
209.7928510646069,0.955882352941,-1.22232094713
209.7928510646069,0.897058823529,-0.45058737067
209.7928510646069,0.926470588235,0.156306763995
