3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01 3.413786183246706059e+03 6.522824168205261230e-01
3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01 3.418539573201320763e+03 6.439142227172851562e-01
3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01 3.421542306227141125e+03 6.351068019866943359e-01
3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01 3.417979214633762240e+03 6.241159439086914062e-01
3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01 3.414742419486313338e+03 6.131896972656250000e-01
3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01 3.414714055924644072e+03 6.004362702369689941e-01
3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01 3.412428748915302549e+03 5.865527391433715820e-01
3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01 3.409496566513947982e+03 5.698640942573547363e-01
3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01 3.411848562598914214e+03 5.486839413642883301e-01
3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01 3.410060624144064150e+03 5.232766270637512207e-01
3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01 3.403187347369831969e+03 4.920361936092376709e-01
3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01 3.407031616607348496e+03 4.570279121398925781e-01
3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01 3.401529217587431958e+03 4.212818145751953125e-01
3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01 3.408335629179633088e+03 3.844493329524993896e-01
3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01 3.412625206290187634e+03 3.524086475372314453e-01
3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01 3.402672882093349926e+03 3.314311504364013672e-01
3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01 3.407380897079648548e+03 3.183167278766632080e-01
3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01 3.408974035830645334e+03 3.157875537872314453e-01
3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01 3.403676339205725071e+03 3.317637741565704346e-01
3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01 3.411358227275961781e+03 3.562601804733276367e-01
3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01 3.404666588690485696e+03 3.870252370834350586e-01
3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01 3.405061233764603458e+03 4.207853376865386963e-01
3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01 3.407090275260114140e+03 4.544872343540191650e-01
3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01 3.408185474265177618e+03 4.862449467182159424e-01
3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01 3.410502931027183877e+03 5.138041973114013672e-01
3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01 3.405164900964532535e+03 5.384560227394104004e-01
