[(-1100.4051066897753, 816.6170164619685, 1035.17690242196), (-1457.565157724618, 10107.779403248005, -1932.8255114562094), (2917.0841199947627, -1359.087031173338, 1834.142347951651), (2972.0226230504236, -1592.2550546021193, 6573.820454401274), (-4500.25027367296, -4208.51638850272, -5901.3978509667), (-43729.71175865661, 67778.26140475034, -42058.14993352879), (44104.18137693248, -69715.9832320814, 47668.09036119925), (-65447.17188454707, -29160.407072670725, 25425.92974486745), (65784.35929417284, 33912.05806511427, -31838.207477204003), (57186.93927360579, 30458.071623074527, 112393.65088443083), (-61397.78163705826, -36047.54905689727, -110191.7364776813), (-29768.394851746587, 138152.77916444835, -50088.78600851241), (34048.12459476976, -138257.23179433588, 48195.33999864842), (-969169.5919700688, -289578.2138732195, 301655.8913598976), (969676.0616329665, 290052.24755900074, -300569.5506256768), (-117.92167005755152, -1358.5635609844066, -2201.371239165715)] kJ/(nm mol)
[(-1100.3800851464753, 816.646316962191, 1035.313375660674), (-1457.4303834559048, 10107.063719693679, -1932.6470840801803), (2917.0705007555307, -1358.3811159605357, 1833.9475940982377), (2971.899785977851, -1592.1884475977567, 6573.586966259509), (-4500.317300305067, -4208.625053744834, -5901.206611053383), (-43732.126235373245, 67781.7234237919, -42060.4473943618), (44106.779083715635, -69719.45485907035, 47670.09674442236), (-65443.85793221242, -29158.829132944495, 25424.91953513543), (65781.0934428354, 33910.63964511312, -31836.962545264032), (57192.81535771896, 30460.44861118883, 112403.87855679802), (-61403.68052635679, -36050.00398956619, -110202.17121666248), (-29764.41712133213, 138129.675823052, -50081.37860055428), (34043.94443622742, -138234.21298287806, 48188.25944380118), (-968710.428798002, -289440.87731409795, 301513.16327005345), (969217.0578588386, 289915.0483644793, -300427.00310510397), (-118.0520902940633, -1358.6909985332204, -2201.3849017439325)] kJ/(nm mol)
[(-1100.355015128828, 816.6752790344563, 1035.4494486862873), (-1457.2945745627076, 10106.340214639695, -1932.4672569192176), (2917.0543778507354, -1357.6686529530207, 1833.7520641822925), (2971.7811831197714, -1592.1183033196694, 6573.3605470462735), (-4500.38741439325, -4208.736126949244, -5901.023712880469), (-43734.52159936865, 67785.16995304532, -42062.72484295459), (44109.34936458101, -69722.88693628015, 47672.07785320159), (-65440.64087275712, -29157.29780364621, 25423.94474559902), (65777.94079115732, 33909.270142944464, -31835.750945713837), (57198.60565663837, 30462.780214909075, 112413.95680036228), (-61409.509176623586, -36052.415461624194, -110212.45136555925), (-29760.371697186514, 138106.30630298314, -50073.86171008142), (34039.70255618696, -138210.9441766082, 48181.087264823684), (-968224.0161211388, -289295.44497098506, 301361.55656745954), (968730.867054675, 289769.7921059137, -300275.5135761942), (-118.1927618747427, -1358.8246459417414, -2201.3977328035926)] kJ/(nm mol)
[(-1100.3298941788266, 816.7039227038315, 1035.5852378389275), (-1457.1600858882944, 10105.626141816152, -1932.288647792056), (2917.039941195872, -1356.9656813680267, 1833.5572509172196), (2971.657791066402, -1592.0504668912918, 6573.125668065155), (-4500.45224848379, -4208.845216448994, -5900.831013338572), (-43736.753281158686, 67788.37438082643, -42064.869109429324), (44111.77117424883, -69726.08414594196, 47673.924288118), (-65437.196509412584, -29155.658782292412, 25422.87452741769), (65774.55364525184, 33907.79709380287, -31834.445746959456), (57204.03672995287, 30464.91018895335, 112423.31530464294), (-61414.99404064283, -36054.62903910549, -110222.02220946728), (-29756.05940228331, 138081.82682046297, -50065.94632868211), (34035.20355259485, -138186.53473375892, 48173.52269614031), (-967707.7913903056, -289140.88558804843, 301200.94629107765), (968214.8016927266, 289615.4162658317, -300115.0508237021), (-118.34333783031582, -1358.9644822274959, -2201.4102136738675)] kJ/(nm mol)
[(-1100.3046798843875, 816.7322062652556, 1035.7205640135262), (-1457.0238651978084, 10104.902805301836, -1932.1081403300843), (2917.0224199683234, -1356.2535543195772, 1833.3610989736635), (2971.5379231369516, -1591.9798422557378, 6572.899335185502), (-4500.519675664973, -4208.957064320222, -5900.647146354455), (-43738.844725596464, 67791.32897137068, -42066.86835241436), (44114.036658069956, -69729.04649021936, 47675.62438764588), (-65433.57171242604, -29153.95123673316, 25421.72055610325), (65770.99062082886, 33906.25178630387, -31833.0606565174), (57209.41715770266, 30466.996746656652, 112432.60252117923), (-61420.42815247467, -36056.804927665056, -110231.52438780399), (-29751.751706927505, 138057.34676763162, -50057.98790755625), (34030.71504846678, -138162.15652077406, 48165.92905056382), (-967166.3171367806, -288978.9179481884, 301032.1761357401), (967673.5492853503, 289453.60836273315, -299946.42732496205), (-118.50327957055038, -1359.110441578745, -2201.422108344335)] kJ/(nm mol)
[(-1100.2793392017986, 816.7601384265278, 1035.8554410155925), (-1456.8871043674962, 10104.172674375111, -1931.9270698159592), (2917.0041951825415, -1355.5366919891485, 1833.1639926683847), (2971.4149901036917, -1591.910958336462, 6572.666422504938), (-4500.582160567525, -4209.06672831678, -5900.4540278097775), (-43740.92875466715, 67794.30717262004, -42068.86320333556), (44116.30990048295, -69732.0083748007, 47677.326537389745), (-65429.94614715503, -29152.23562281932, 25420.580517098195), (65767.43524870533, 33904.70062899884, -31831.681604812096), (57214.56727799783, 30468.9617485764, 112441.38872800647), (-61425.64733717005, -36058.855266337356, -110240.54380788411), (-29747.288461058626, 138032.17866008604, -50049.83411539473), (34026.07878719334, -138137.0751671076, 48158.13823338443), (-966590.9683191844, -288807.010751066, 300853.089958278), (967098.4223207931, 289281.9308644997, -299767.455568154), (-118.67375934871848, -1359.2626747097406, -2201.433240298933)] kJ/(nm mol)
[(-1100.2537860603197, 816.7878016090061, 1035.9899797794164), (-1456.7536715979425, 10103.468967043851, -1931.7499920948458), (2916.9881972679714, -1354.8473601373553, 1832.9715708833685), (2971.2953289132156, -1591.8401832255709, 6572.438682837211), (-4500.646576632777, -4209.179353399853, -5900.268914056864), (-43742.91174530517, 67797.09017259191, -42070.76387127782), (44118.473689982486, -69734.81358391877, 47678.92531552074), (-65426.042472190355, -29150.40654623377, 25419.31570228812), (65763.61024984013, 33903.03233203238, -31830.1874345793), (57219.50270649117, 30470.793483463487, 112449.81455445116), (-61430.6595126771, -36060.778032635775, -110249.18987329623), (-29742.673553039876, 138006.3380866765, -50041.43022767689), (34021.29668344384, -138111.32191628465, 48150.119060864854), (-965992.119947248, -288627.9453024297, 300666.3126947753), (966499.7333230365, 289103.04004230176, -299580.85427801235), (-118.85323459730012, -1359.420991639221, -2201.444358955649)] kJ/(nm mol)
[(-1100.2282266026828, 816.8151545715834, 1036.124274307093), (-1456.6158589091826, 10102.734600256603, -1931.5674101949048), (2916.968130195628, -1354.1284883609796, 1832.7733754086485), (2971.171620910135, -1591.7708150627582, 6572.204883114182), (-4500.706178621784, -4209.289691270211, -5900.0754676384495), (-43744.731025547364, 67799.65450064429, -42072.523557417), (44120.4772292387, -69737.37615392347, 47680.381701413484), (-65422.05208740336, -29148.532293709206, 25418.012092561545), (65759.69527413964, 33901.32495193101, -31828.652449276575), (57224.38357936507, 30472.6052592956, 112458.06754293221), (-61435.62477812294, -36062.67667365846, -110257.67351582134), (-29738.018335313747, 137980.38753222764, -50032.96378766625), (34016.48396978388, -138085.47489626636, 48142.043377641254), (-965359.7720106321, -288438.8465926034, 300469.3131141367), (965867.6073063922, 288914.1858513093, -299384.02966516744), (-119.04261621153296, -1359.585370838922, -2201.4548215961095)] kJ/(nm mol)
[(-1100.2026323359564, 816.8421377327993, 1036.2581855585056), (-1456.4791116121555, 10102.006194524887, -1931.3860516831253), (2916.9479944213426, -1353.4166224224537, 1832.5763444510649), (2971.050234517464, -1591.6998356653585, 6571.974324266081), (-4500.767210664882, -4209.401782462077, -5899.886446452365), (-43746.49991313892, 67802.1017555024, -42074.21640093896), (44122.42208718325, -69739.81322752846, 47681.781604882046), (-65418.119528564515, -29146.685142754537, 25416.734139267777), (65755.84263402433, 33899.64484304057, -31827.139124998444), (57229.01458543695, 30474.270095464573, 112465.87421507876), (-61440.35162446646, -36064.43402355611, -110265.7056269136), (-29733.240805188783, 137953.7957697354, -50024.282459009046), (34011.558636354595, -138059.00285005322, 48133.758814049484), (-964702.9870047331, -288242.80835468636, 300264.4350116816), (965211.0442299325, 288718.3683112694, -299179.32557303854), (-119.24250082263052, -1359.7562856280647, -2201.464315271044)] kJ/(nm mol)
[(-1100.1770434261662, 816.8687929591332, 1036.3917477023224), (-1456.3420510028245, 10101.279819846386, -1931.2043246487547), (2916.927959697392, -1352.7068303840324, 1832.3788152436239), (2970.927473414192, -1591.6289748224344, 6571.741659231818), (-4500.825730956304, -4209.513700762078, -5899.69442140924), (-43748.159699971, 67804.42409672831, -42075.82680967471), (44124.273073170654, -69742.1326212931, 47683.08595821292), (-65413.861968234414, -29144.69523401271, 25415.319717403312), (65751.66565120651, 33897.820156746326, -31825.49516285008), (57233.41917192851, 30475.78996585352, 112473.20335560844), (-61444.85958708951, -36066.04823577989, -110273.27842251399), (-29728.249169653107, 137926.43780981115, -50015.311974747776), (34006.42297125219, -138031.73390378937, 48125.19504400124), (-964014.0774246436, -288036.73684488825, 300049.8033751615), (964522.3566155204, 288512.52494200156, -298964.8357507977), (-119.4499896718919, -1359.9327091312862, -2201.4744920190833)] kJ/(nm mol)
