#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
5,517.0758039897769,6.17045575753751,523.2462597473144,30.291198619530167
10,517.2204043809863,9.339510509552795,526.5599148905392,45.848309909437575
15,517.6098733030512,12.7867884703038,530.396661773355,62.77123837842155
20,518.2450452048338,17.016150294766355,535.2611954996001,83.53347120087687
25,519.1869360481284,18.27720417382985,537.4641402219582,89.72407283901028
30,520.3306617049263,22.309333345080756,542.6399950500071,109.51807678057735
35,521.8326148511629,24.917049563057873,546.7496644142208,122.31953797015379
40,523.6556541837762,32.39082664686814,556.0464808306443,159.0088320806
45,525.5218453084143,29.04352940600963,554.5653747144239,142.57671595407345
50,527.3615699676723,29.53253143582659,556.8941014034989,144.97726109896735
55,529.8271120743237,32.75896270845506,562.5860747827788,160.81603773909922
60,532.0747902555014,32.91634030918652,564.9911305646879,161.5886153815527
65,534.272649020901,37.19300258052631,571.4656516014273,182.58304940396002
70,537.086935188085,36.44547123899716,573.5324064270822,178.9133657970525
75,540.538417674434,46.255656359879204,586.7940740343132,227.07225027296818
80,544.3077921883792,44.19691904339094,588.5047112317701,216.965764883618
85,548.5484238033467,54.39881012512141,602.9472339284681,267.0475613010089
90,552.0715279847093,40.37270365244773,592.444231637157,198.19242422244872
95,554.6537521144082,48.289387348070626,602.9431394624788,237.05597784880362
100,558.1889455151248,55.87671073286944,614.0656562479943,274.30267868752196
105,561.8124052367215,58.273627449987046,620.0860326867086,286.0693103928041
110,564.7524956689067,58.99096787601997,623.7434635449267,289.59078468524
115,567.0363109848747,69.3061568563037,636.3424678411784,340.2287684059853
120,568.3417304297008,73.91579630647655,642.2575267361773,362.85781067389894
125,567.8808370702772,71.28026419696725,639.1611012672444,349.9197993285012
130,566.6410116746239,79.00575077230523,645.6467624469291,387.84475292698005
135,565.5330710660172,86.46833685388052,652.0014079198977,424.47910962522013
140,566.0346159410168,87.17159870777553,653.2062146487923,427.93147122295954
145,567.6972351462164,82.46721472592208,650.1644498721384,404.83732142652246
150,570.7066476023507,81.13945622574924,651.8461038280999,398.3192621408084
155,574.3077666965808,73.48924391704263,647.7970106136233,360.76383517878344
160,577.8296212339749,82.79252464691515,660.62214588089,406.43429056736227
165,580.7696424834588,75.00705550621797,655.7766979896768,368.21487836284206
170,582.5180292043074,77.47961372982802,659.9976429341353,380.35283951072563
175,583.197440608212,61.19046025029239,644.3879008585044,300.3882464918241
180,583.9210166892648,69.3199175708793,653.2409342601441,340.2963207156906
185,582.838635058497,82.74686448648998,665.585499544987,406.2101416482571
190,581.2766790847801,90.56538754743592,671.842066632216,444.59181785769886
195,578.8194821148087,93.78323306576992,672.6027151805786,460.3884464298676
200,576.8284316002389,91.37479561993446,668.2032272201734,448.5652586620275
205,574.903627190165,89.38734376610896,664.290970956274,438.8087185916378
210,572.6266000119319,93.44650151296766,666.0731015248996,458.73540770012124
215,572.0109546221844,87.44785470853287,659.4588093307173,429.28763124056536
220,571.1979674890687,71.72897968176586,642.9269471708345,352.12257500792975
225,570.8474507406963,82.06532853297362,652.9127792736699,402.8644340140849
230,571.4505138147368,79.44724568956886,650.8977595043057,390.0120823356723
235,572.3084153471409,95.37340034305187,667.6818156901928,468.1946887443977
240,574.5502899754439,104.22460746956531,678.7748974450092,511.6458832148071
245,577.5331602203436,104.51807667602945,682.051236896373,513.0865440624053
250,579.9511375504743,97.98279362370936,677.9339311741836,481.00438275189623
255,582.7847225094959,104.33798807005815,687.122710579554,512.2024765077635
260,585.3539609169437,104.02455179995965,689.3785127169034,510.6637959491159
265,588.2545559933457,102.62010548948214,690.8746614828278,503.7692708422511
270,592.0737100474622,100.5102283206236,692.5839383680858,493.4117363430148
275,595.0036096208146,94.19242595717297,689.1960355779876,462.3972029357462
