#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
20,3271.1016358617676,31940.940782228725,35212.042418090496,160066.98406899016
40,15023.578426141043,20426.42789658354,35450.006322724585,102363.8198699504
60,21129.040508148555,14339.469254010664,35468.50976215922,71859.9872273187
80,17063.171665735706,18395.568574842742,35458.74024057845,92186.48887285251
100,8497.886800570985,26835.643776481298,35333.53057705228,134482.5938014028
120,11195.486938828892,24165.40213562702,35360.88907445591,121101.09921421827
140,16089.074619469937,19246.75694567191,35335.831565141845,96452.08506559294
160,10176.921793291707,25074.414480435094,35251.3362737268,125656.4711272417
180,14684.438817994806,20565.401024446724,35249.83984244153,103060.2617686208
200,15855.257045777711,19328.64356469049,35183.900610468205,96862.44693412007
220,10935.882475208567,24210.940461200284,35146.82293640885,121329.30734633814
240,12494.943152439597,22595.825591173965,35090.76874361356,113235.41405957776
260,14824.717555499252,20229.24910394387,35053.96665944312,101375.68946780027
280,19218.11954087641,15739.7593166322,34957.87885750861,78877.31989368504
300,12875.497199577367,22102.46875473118,34977.96595430854,110763.0341313337
320,14000.841903481736,20847.736382286716,34848.57828576845,104475.14085855139
340,11581.468626876265,23227.821386922824,34809.29001379909,116402.56125350404
360,16671.734992042864,18131.12912192539,34802.86411396826,90861.29228625464
380,13168.453457424297,21574.926408469222,34743.37986589352,108119.33891551175
400,14634.70708501001,20068.172771100468,34702.87985611048,100568.48084552071
420,17039.14835216069,17632.827767165258,34671.97611932595,88364.1336847671
440,11435.686503931447,23192.26800382611,34627.95450775756,116224.39108486248
460,12389.12028679571,22182.021335046276,34571.14162184199,111161.69933323745
480,12117.821061104989,22446.83900300051,34564.6600641055,112488.79128480582
500,16958.37875783776,17537.876393297916,34496.25515113567,87888.29985908943
520,11659.21636795628,22817.920585001,34477.136952957284,114348.40807190485
540,13278.16354684559,21155.039206406927,34433.20275325252,106015.14046558153
560,19636.527883609895,14780.019971523721,34416.54785513361,74067.73762398139
580,19271.593798695732,15148.438518184585,34420.032316880315,75914.00902973457
600,12288.978053785424,21447.756682503044,33736.73473628847,107482.0479027307
620,13464.850211278525,20252.058051977714,33716.908263256235,101489.99291134803
640,11527.030834290923,22049.861755328184,33576.89258961911,110499.4024558371
660,9580.795546155188,24040.241416544053,33621.03696269924,120473.8760223872
680,12819.733303527137,20769.112639589875,33588.84594311701,104081.13037978984
700,11652.341148574895,21865.696492910967,33518.03764148586,109576.48730670662
720,12573.603690455007,20914.257079214276,33487.860769669285,104808.49883344503
740,12494.648012764565,20939.600506764797,33434.24851952936,104935.50342111955
760,11657.09907375169,21688.10092283221,33345.1999965839,108686.49513395461
780,11304.300700853526,21983.252641572046,33287.55334242557,110165.60139396026
800,15125.904847593778,18129.953948546718,33255.8587961405,90855.40309032379
820,12157.556079918762,21057.7215439719,33215.277623890666,105527.44835817543
840,11721.796190544712,21414.320993762063,33136.11718430677,107314.49022515546
860,11501.339854488398,21592.546434733937,33093.88628922233,108207.6388964872
880,12877.093516243604,20197.470299892288,33074.563816135895,101216.43500636982
900,8921.795469663524,24081.261088597086,33003.05655826061,120679.43963548783
920,12260.527051184854,20719.47363581423,32980.00068699908,103832.37234599462
940,14543.351433552942,18385.611602670335,32928.96303622328,92136.59107813936
960,13799.20867076969,19099.329008999663,32898.53767976935,95713.27322684553
980,13875.233167846616,19000.211291107677,32875.44445895429,95216.56042558707
1000,11422.765466798859,21451.70280299786,32874.46826979672,107501.82326284562
1020,15787.023644864188,17033.14488697336,32820.16853183755,85358.91756779134
1040,12908.760802622204,19889.204954051926,32797.96575667413,99671.61187363653
1060,15892.698310589542,16861.282589049937,32753.98089963948,84497.65678366709
1080,9670.840701742874,23071.8083367145,32742.649038457377,115620.72647310383
1100,12940.432409496423,19715.393305381414,32655.825714877836,98800.58222587404
1120,16816.03319737839,15683.534633363739,32499.56783074213,78595.5587664103
1140,12979.49967278007,19502.747810463734,32482.247483243802,97734.94288608762
1160,11864.591719838845,20538.297683976154,32402.889403815,102924.4376550827
1180,7510.769414977202,24866.882941652126,32377.65235662933,124616.45957158117
1200,17777.962879448947,14572.868792743793,32350.83167219274,73029.63218245076
1220,11756.638802845953,20558.721554427975,32315.36035727393,103026.78865872181
1240,11400.048970213538,20819.69221374341,32219.741183956947,104334.60193360064
1260,16379.175592354937,15877.027835221405,32256.203427576344,79565.21941198655
1280,16327.0304982265,15907.649465203503,32234.679963430004,79718.67487818366
1300,15734.853676299794,16466.623009828716,32201.47668612851,82519.88258438534
1320,18647.742986772028,13530.455331275285,32178.19831804731,67805.74162556973
1340,10588.419375726142,21524.181399648347,32112.60077537449,107865.03831197313
1360,14060.877625649251,18006.513321113052,32067.3909467623,90236.79986634223
1380,10831.809720381681,21208.551353517218,32040.3610738989,106283.30814597015
1400,9098.042694238464,22927.40893380304,32025.451628041505,114897.09165335986
1420,14736.22959552378,17277.35712644475,32013.58672196853,86582.74866630012
1440,11703.80118303611,20251.51561904467,31955.31680208078,101487.27459430647
1460,10894.369949568872,20997.097907293508,31891.46785686238,105223.64257009407
1480,14698.689806692872,17202.605698124225,31901.2955048171,86208.14367993815
1500,10234.946138332592,21610.920474699178,31845.866613031772,108299.71749813051
1520,11988.555674043926,19812.691356982523,31801.247031026447,99288.17605668078
1540,9865.2289739904,21930.76103811541,31795.990012105813,109902.54800703799
1560,11073.54085396223,20692.72215066264,31766.26300462487,103698.31149986065
1580,10210.64602887067,21505.10477258686,31715.75080145753,107769.43880597361
1600,10507.187536360118,21148.507838422913,31655.69537478303,105982.40954565736
1620,12558.277919736744,19097.06568344221,31655.343603178953,95701.93092799411
1640,14323.780662106483,17286.631552340128,31610.41221444661,86629.22598805986
1660,11473.350997686675,20096.25430723612,31569.605304922792,100709.20703226342
1680,10853.021137250465,20673.222960898536,31526.244098149,103600.59438756238
1700,12361.820978400765,19149.750505895652,31511.571484296415,95965.9526014266
1720,13421.72022236704,18045.207467597324,31466.927689964363,90430.70947505065
1740,8926.99314229831,22611.869153562388,31538.862295860697,113315.81384062198
1760,11846.80973679692,19630.037413782473,31476.847150579393,98372.83464530295
1780,13168.16732792946,18277.94137559939,31446.108703528847,91597.01872681844
1800,14600.665771461803,16824.64386609107,31425.309637552877,84314.04760558589
1820,13390.88269395228,18008.674016199962,31399.556710152243,90247.62784878684
1840,15439.703059155516,15930.727399273577,31370.430458429095,79834.32630280279
1860,10553.218936139283,20753.85275853099,31307.071694670274,104004.65789405435
1880,12286.744509579805,18995.619924968356,31282.36443454816,95193.55151875215
1900,15684.368470622907,15567.025188747722,31251.39365937063,78011.69007129614
1920,11320.88978908557,19894.2875345945,31215.17732368007,99697.08242393384
1940,13487.212902370344,17675.13240706314,31162.345309433484,88576.13671143897
1960,15519.412321098624,15572.333734924254,31091.74605602288,78038.29301270796
1980,10712.804266601175,20351.636202170102,31064.440468771278,101989.01309641826
2000,9773.366408692724,21274.416541408504,31047.782950101227,106613.38114077566
2020,13804.903691963147,17217.17372810616,31022.07742006931,86281.14906318385
2040,12041.338416930506,18917.858182605527,30959.196599536033,94803.86081863061
2060,11382.190294201864,19563.97570067175,30946.165994873612,98041.77679537426
2080,13776.372029080596,17178.500641230494,30954.872670311088,86087.34499138048
2100,14371.960469603784,16556.842389001504,30928.80285860529,82972.00276541646
2120,15086.731965283721,15810.185734274879,30896.917699558602,79230.25077157325
2140,12312.262238291356,18544.346952659696,30856.60919095105,92932.06823428092
2160,12081.898141267158,18720.530057267257,30802.428198534413,93814.98205922793
2180,11936.196231654174,18833.97709119544,30770.173322849616,94383.50396646492
2200,6546.53207028997,24181.420113115295,30727.952183405265,121181.370780573
2220,17544.681096251807,13166.236425685185,30710.917521936994,65980.51605828926
2240,7788.373737153477,22912.60682362953,30700.980560783006,114822.91321417472
2260,10329.783578712766,20278.234908832856,30608.01848754562,101621.17409845759
2280,11869.25936754638,18705.999770089926,30575.259137636305,93742.16581809123
2300,12914.97429886916,17646.272962469087,30561.24726133825,88431.51215922018
2320,10525.297001854873,19933.542195563296,30458.83919741817,99893.80096252561
2340,10018.745772872777,20448.63135171427,30467.377124587045,102475.0889813682
2360,11581.31779725323,18839.435173740356,30420.752970993584,94410.8562857883
2380,11767.4562579864,18666.44683985428,30433.90309784068,93543.95255013912
2400,11545.651544632736,18864.960057767807,30410.611602400542,94538.77021396093
2420,8656.193364623266,21698.287508145666,30354.48087276893,108737.54359868841
2440,13467.451641169755,16864.36372653423,30331.815367703985,84513.0974179294
2460,8221.628329498973,22083.145599240983,30304.773928739956,110666.19918701882
2480,12639.168769092435,17610.485167179602,30249.653936272036,88252.16727086756
2500,12876.544936683047,17349.744614751515,30226.289551434562,86945.50714034105
2520,11308.304895504727,18886.166680521717,30194.471576026444,94645.04385723434
2540,10733.451807794083,19455.820802498743,30189.272610292828,97499.77559131224
2560,11302.68402457291,18861.203840919272,30163.887865492183,94519.9465260003
2580,13567.299376329953,16552.90612313082,30120.20549946077,82952.27679019517
2600,10091.711348773279,20001.006963944936,30092.718312718214,100231.89000252566
2620,9111.918174698201,20921.349295669734,30033.267470367937,104844.04035697528
2640,12598.572337698668,17403.34017362185,30001.91251132052,87214.09282560178
2660,11077.201624426138,18893.74801855122,29970.949642977357,94683.0365363437
2680,16605.636647043364,13359.909684544677,29965.54633158804,66951.07903111502
2700,14805.459557730757,15116.616718147816,29922.07627587857,75754.53910070963
2720,12613.542311721953,17259.996271631924,29873.538583353875,86495.74748215545
2740,9554.559171514618,20324.518118293872,29879.07728980849,101853.11509862937
2760,16494.847540339983,13371.64571909206,29866.49325943204,67009.89231616311
2780,10038.988688306808,19696.806177216025,29735.794865522832,98707.43576634355
2800,11725.611171698185,17863.299799874545,29588.91097157273,89519.10790545601
2820,9003.74116521986,20552.576631048356,29556.317796268217,102995.994344947
2840,13016.573038505747,16514.616038919263,29531.18907742501,82760.39207580063
2860,11818.454177676598,17925.727436557627,29744.181614234225,89831.95415486816
2880,11408.844097482352,18303.159630614697,29712.00372809705,91723.39603208644
2900,9999.5493131095,19647.36822052128,29646.91753363078,98459.68524826661
2920,7539.073325528432,22091.15038269787,29630.223708226302,110706.31389606277
2940,13422.25295771245,16139.833497301894,29562.086455014345,80882.22851363715
2960,14366.693154615738,15183.029835990446,29549.722990606184,76087.35795999643
2980,9806.211974202579,19678.338235051662,29484.55020925424,98614.88658864821
