#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
20,2940.6401437304808,9745.561873816563,12686.202017547044,48838.345364813846
40,4507.228373480548,8179.489699877917,12686.718073358465,40990.22180997487
60,3901.271340681005,8770.362096659977,12671.633437340983,43951.28557974154
80,8548.550752792731,4127.019450014871,12675.570202807601,20681.906680891716
100,3517.642684869819,9111.774188585025,12629.416873454844,45662.218399526624
120,2750.174237377726,9859.106953775452,12609.281191153179,49407.35861426089
140,8655.823244204405,3951.0269629743148,12606.850207178719,19799.94810580002
160,3704.9703678137867,8883.514511951988,12588.484879765774,44518.33105217769
180,5567.6693670209315,7008.837834117818,12576.50720113875,35123.68472753516
200,5249.840959632034,7295.982025893054,12545.822985525088,36562.66252984092
220,5225.617365533375,7308.808265648202,12534.425631181577,36626.93920624034
240,2595.9143276794084,9924.461449254575,12520.375776933983,49734.872354636194
260,8000.885330840415,4519.582129412198,12520.467460252614,22649.172597621782
280,5455.625778665921,7024.876234820643,12480.502013486563,35204.058641606585
300,5387.290068782151,7091.7281980898715,12479.018266872023,35539.07670549374
320,5336.068077099569,7147.244555912306,12483.312633011876,35817.28817157792
340,4999.0740454381885,7463.847977798428,12462.922023236617,37403.89625656675
360,5188.051974144561,7261.318582139999,12449.37055628456,36388.952151777055
380,7653.13112369213,4787.667008345733,12440.798132037864,23992.63766140808
400,4193.125348017969,8214.947483019347,12408.072831037316,41167.912894527355
420,4576.658238554071,7791.168638133506,12367.826876687577,39044.21209073457
440,3857.333828503788,8487.1432925955,12344.477121099288,42531.97923847528
460,4120.041525045411,8226.953240472814,12346.994765518226,41228.07785335379
480,4264.4711780955695,8059.689234550877,12324.160412646446,40389.8606839297
500,3443.014119620975,8876.653204971399,12319.667324592374,44483.94669504048
520,4189.234905937539,8121.829609630367,12311.064515567905,40701.26736714875
540,4322.744903746352,7982.508750293255,12305.253654039607,40003.08286707293
560,5885.355073294441,6426.189198612398,12311.54427190684,32203.83303959884
580,6389.449729596437,5913.838291705451,12303.288021301887,29636.26732471433
600,4931.306798656971,7333.559755746684,12264.866554403656,36750.97739278874
620,3477.9593563868284,8776.065205697121,12254.024562083949,43979.8658106626
640,3932.23309458073,8305.325968314883,12237.559062895612,41620.83041078376
660,4356.115559615338,7882.022587691847,12238.138147307185,39499.512321110094
680,6213.842082519791,5998.690589838273,12212.532672358064,30061.49122610299
700,4976.065565104313,7216.241237292984,12192.306802397296,36163.05415181851
720,5114.979243024904,7081.098938188587,12196.078181213492,35485.809846922355
740,4541.126245206616,7663.862829353188,12204.989074559804,38406.23912040595
760,4514.965014577858,7689.290493720802,12204.25550829866,38533.665847595745
780,5702.919828231576,6484.777934133766,12187.697762365342,32497.44124166341
800,5568.846621354757,6617.072343504286,12185.918964859044,33160.4137965892
820,4675.222470944894,7492.69657332822,12167.919044273114,37548.4664404121
840,6197.799662065674,5959.031079979879,12156.830742045553,29862.743851190993
860,4974.35580002779,7176.089134049459,12150.444934077248,35961.838222894046
880,5435.462917424956,6673.8745549248915,12109.337472349847,33445.069115057595
900,3596.247156442655,8509.165272804466,12105.41242924712,42642.33891696157
920,5077.702137115446,7005.51409135602,12083.216228471465,35107.02831521064
940,2276.8825889902846,9797.321164590929,12074.203753581212,49097.72888229659
960,3207.747650623145,8859.221669679662,12066.969320302807,44396.59130682998
980,3455.968502503177,8599.589613659185,12055.558116162363,43095.48623111627
1000,5995.39244253345,6064.250189012292,12059.642631545743,30390.03281127746
1020,4666.720269381788,7366.012508759825,12032.732778141613,36913.60924308288
1040,6579.8356527352325,5457.498726859079,12037.334379594311,27349.39361130903
1060,5520.843681807359,6498.930955870453,12019.774637677812,32568.3668765813
1080,5489.224728577508,6510.83173141137,12000.056459988878,32628.005735120383
1100,5144.68621517012,6838.133069865028,11982.819285035148,34268.224740728685
1120,3950.9376489084216,8010.424185334117,11961.36183424254,40142.97666439185
1140,3175.73931842305,8751.718002815067,11927.457321238116,43857.853645697985
1160,4257.285189443527,7638.327080846839,11895.612270290367,38278.270746611845
1180,4669.467398201721,7213.773414850764,11883.240813052485,36150.68704910113
1200,4900.013656993902,6976.078401963398,11876.0920589573,34959.51600312214
1220,6948.250797193952,4916.374875663103,11864.625672857055,24637.63682683359
1240,4792.328298432404,7053.615609500727,11845.943907933131,35348.08148239997
1260,5959.041180590218,5869.2612784522225,11828.30245904244,29412.87665757976
1280,4505.893672443156,7298.6523900927505,11804.546062535906,36576.0446386124
1300,3750.360569673256,8028.769405746219,11779.129975419475,40234.910841392666
1320,6176.084802830625,5603.581404263415,11779.66620709404,28081.46389553325
1340,3046.1522272995217,8710.615945571599,11756.768172871121,43651.87717221687
1360,4981.469307288982,6772.578491952139,11754.047799241122,33939.70831881196
1380,3371.740527332625,8341.556882726847,11713.297410059473,41802.3959206892
1400,3400.990211402612,8297.047325082043,11698.037536484655,41579.34329669096
1420,4910.4357352121715,6771.674312740957,11682.110047953129,33935.17716738538
1440,5623.902158767064,6052.259594745465,11676.16175351253,30329.943840367938
1460,3407.7691797264006,8246.94049497676,11654.709674703161,41328.240825073335
1480,3649.8297270198077,7982.088948954799,11631.918675974606,40000.97909891491
1500,3858.9557993875846,7765.533977430508,11624.489776818093,38915.74803407648
1520,4834.079052031979,6780.813558082937,11614.892610114915,33980.97705313486
1540,5967.201767626584,5647.383707540083,11614.585475166667,28300.972225878755
1560,3653.0634329112495,7947.772319061143,11600.835751972392,39829.00672377606
