#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
20,49835860.78375809,30264796.194668874,80100656.97842696,151667249.9840273
40,53599082.645748876,37379687.949778795,90978770.59552768,187322407.20004165
60,37215764.08231795,53451263.00362424,90667027.08594218,267862569.29629272
80,49285624176.37531,4938208683397.199,4987494307573.574,24747053508657.926
100,5194114299480.601,1654817802490.2727,6848932101970.873,8292858267207.535
120,2008638606690.134,4827978044096.122,6836616650786.256,24194650055509.266
140,4393373938835.694,2440419724190.8276,6833793663026.521,12229778320463.29
160,2174788383331.9028,4646699323519.576,6821487706851.479,23286200355282.61
180,3754488432402.107,3062865214127.39,6817353646529.497,15349065663963.334
200,2238086851848.6274,4572149054382.906,6810235906231.533,22912603446425.2
220,4295981114166.3438,2510625358102.421,6806606472268.765,12581602775525.45
240,3153370391145.6226,3646025211603.658,6799395602749.281,18271479961717.555
260,4628364641385.873,2167645744454.897,6796010385840.77,10862814568001.777
280,3151227403402.5493,3633879516173.774,6785106919576.323,18210613725806.19
300,4080612541117.9463,2698255889744.12,6778868430862.066,13521883574513.625
320,3165995337901.645,3606372584518.2505,6772367922419.8955,18072767078736.2
340,3375434363583.6836,3388595702288.579,6764030065872.263,16981412601229.826
360,4121624882474.6484,2638080622764.127,6759705505238.775,13220324720417.729
380,2449837795342.2764,4298963551020.8154,6748801346363.092,21543577408254.523
400,4136715695635.8916,2607195290456.424,6743910986092.315,13065547751631.223
420,2141424327514.4075,4594519384090.463,6735943711604.87,23024708823449.97
440,4582939132180.754,2148852589788.8982,6731791721969.652,10768635639176.922
460,2282957179740.662,4441460136722.899,6724417316463.562,22257676559840.92
480,5560994424533.855,1161719104191.877,6722713528725.732,5821771957536.799
500,2241050027821.6274,4467886775489.884,6708936803311.512,22390109489583.098
520,4718739495958.211,1987811437268.0205,6706550933226.231,9961603317531.807
540,1904284971398.1384,4789023712129.114,6693308683527.253,23999436568314.47
560,4569137842790.526,2123300861177.1714,6692438703967.697,10640587183606.57
580,1583585725504.1501,5096412053828.164,6679997779332.314,25539864733195.277
600,4893262085496.62,1785379937327.022,6678642022823.643,8947149801680.898
620,1439302449149.1023,5226352165797.845,6665654614946.947,26191039098232.95
640,4552563770166.208,2112027986513.0842,6664591756679.292,10584094951221.479
660,1151758198765.7695,5499102154368.72,6650860353134.489,27557882622756.875
680,5005261953268.915,1648157080155.2625,6653419033424.178,8259479108367.003
700,1866529444280.9062,4775731905188.181,6642261349469.087,23932826775435.535
720,4625076428673.78,2012975268323.684,6638051696997.465,10087707885714.807
740,2582284831673.666,4047319367058.015,6629604198731.682,20282502292776.44
760,3540097046893.2725,3082803644400.334,6622900691293.606,15448983960754.258
780,2675378083204.094,3939941279883.3066,6615319363087.4,19744393954442.348
800,3563360307741.0317,3047975588999.2227,6611335896740.254,15274448657393.832
820,3222421588028.394,3381072128237.199,6603493716265.594,16943709397180.992
840,3449290999800.566,3149649542121.9316,6598940541922.498,15783971628106.668
860,3348701916747.521,3240631365706.772,6589333282454.293,16239912678985.951
880,2959893602684.619,3623057601297.1357,6582951203981.755,18156381407229.07
900,3251743431872.5386,3326780103978.604,6578523535851.143,16671633485537.559
920,3357906453875.253,3213138159717.368,6571044613592.621,16102134815925.643
940,3922537101398.9077,2644790381420.1035,6567327482819.012,13253949617042.266
960,3080917345384.658,3477555017822.909,6558472363207.567,17427218172189.854
980,4327294234919.497,2226492589421.4287,6553786824340.926,11157716244818.04
1000,2411129505570.936,4131989644093.802,6543119149664.738,20706814024162.41
1020,4466767895141.009,2075095127405.4553,6541863022546.464,10399011756248.953
1040,2276355438072.3867,4253664023180.7817,6530019461253.168,21316565973289.598
1060,5093768312828.291,1436610162054.3428,6530378474882.634,7199345112929.279
1080,1760960614269.9473,4753857194428.062,6514817808698.009,23823205114551.273
1100,4339234268324.131,2173876491923.053,6513110760247.184,10894038975652.23
1120,2024100359593.4602,4478824402020.642,6502924761614.102,22444921678854.156
1140,3714608392187.559,2784556374419.6206,6499164766607.18,13954364834219.826
1160,2661152968232.3955,3830915066310.756,6492068034543.151,19198026290759.46
1180,4354421059526.7305,2135136716342.9094,6489557775869.64,10699900703930.652
1200,2720840807917.1274,3757384285225.356,6478225093142.483,18829538385383.625
1220,3936131011344.6,2539042173830.211,6475173185174.811,12724009163033.055
1240,2541513966548.0317,3922360384222.3223,6463874350770.354,19656290070312.203
1260,3875437746760.9663,2586893620048.246,6462331366809.213,12963809134226.201
1280,2299989815400.6357,4151488209357.8613,6451478024758.497,20804528006877.25
1300,3884614298945.699,2562114905897.363,6446729204843.0625,12839634518635.47
1320,2122401426854.6619,4315093870431.9624,6437495297286.624,21624411958426.83
1340,3045702363329.6284,3386335751339.1353,6432038114668.764,16970087213693.885
1360,2386537061699.757,4037390232003.0005,6423927293702.758,20232743999384.09
1380,3208174208942.191,3213880274446.004,6422054483388.195,16105853806773.65
1400,3384634883625.214,3031741308758.6704,6416376192383.885,15193093123931.219
1420,3357421677730.8306,3051705718050.82,6409127395781.65,15293141610477.09
1440,3900340967965.088,2504309886929.083,6404650854894.171,12549953788396.89
1460,2661593542202.295,3732708839145.8657,6394302381348.16,18705881281435.75
1480,3626215854993.8145,2764922205121.4805,6391138060115.295,13855971293288.125
1500,2977902114043.2817,3404553476581.5015,6382455590624.783,17061382468771.828
1520,3234875419572.7505,3142457353041.6914,6377332772614.441,15747929107544.203
1540,3192039960714.8726,3178203909510.51,6370243870225.383,15927067334055.023
1560,3174902121093.8,3188483171788.106,6363385292881.906,15978580234769.094
1580,2681849059329.965,3673554329128.2837,6355403388458.248,18409437789769.36
1600,3527947157602.843,2826044953250.3823,6353992110853.225,14162278299637.959
1620,3219659828435.1416,3125584260206.1353,6345244088641.277,15663372265573.967
1640,4183597285436.746,2159839997823.0703,6343437283259.816,10823697300596.232
1660,2998672358078.2944,3333800991183.7983,6332473349262.093,16706817553786.71
1680,4180212900045.0244,2148254225248.9377,6328467125293.962,10765637029713.965
1700,2498325781658.3228,3819934268270.9824,6318260049929.305,19142997754283.945
1720,3457007332568.5874,2857208628037.185,6314215960605.772,14318450137832.71
1740,2974319325462.6357,3331484670240.2188,6305803995702.8545,16695209676921.014
1760,3418379421784.4487,2884786047120.635,6303165468905.084,14456650021524.002
1780,2951548104504.406,3339874296128.7407,6291422400633.146,16737252963078.383
1800,2885166514891.4014,3402612604883.3965,6287779119774.798,17051656096549.46
1820,3298503458225.421,2982513097352.6343,6281016555578.055,14946393711268.363
1840,2560784102629.1216,3714168082459.92,6274952185089.041,18612967205256.52
1860,3689597891482.2725,2580911849731.274,6270509741213.547,12933832436277.346
1880,3214096509177.519,3049605432539.0347,6263701941716.554,15282616361084.865
1900,3086856030571.2603,3169468842860.243,6256324873431.504,15883292926034.84
1920,3049311181583.799,3199851272420.214,6249162454004.013,16035549677065.13
1940,2710784980445.005,3531408814706.1143,6242193795151.119,17697097976499.02
1960,2977399139036.979,3260143529082.424,6237542668119.402,16337694806491.09
1980,2978754646802.0723,3253095098145.416,6231849744947.488,16302372707176.686
2000,3115664032203.144,3107751555532.69,6223415587735.834,15574006480316.336
2020,2896697932702.857,3322233526782.067,6218931459484.924,16648849031421.184
2040,2621327787264.586,3588899936764.2456,6210227724028.832,17985205661909.07
2060,2922810102454.232,3282451403869.5166,6205261506323.748,16449487200538.084
2080,2931045405976.4043,3269798752116.3906,6200844158092.795,16386080433016.543
2100,3065395743729.857,3129665881809.8315,6195061625539.688,15683826668112.354
2120,3735206135834.5547,2454195658784.8213,6189401794619.376,12298814242674.418
2140,2794742910579.948,3388031635792.517,6182774546372.465,16978585871001.227
2160,3569619687471.6084,2605689972072.9756,6175309659544.584,13058004086109.756
2180,2748499375152.197,3423478195021.9844,6171977570174.182,17156220708690.18
