#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
20,501.65490846253954,405.97137299837726,907.6262814609167,2034.461468660068
40,350.5175511577131,556.3418728599884,906.8594240177015,2788.0194984594373
60,340.2314568421212,562.4811869308141,902.7126437729353,2818.785702068448
80,415.08609704656834,489.0938489846063,904.1799460311747,2451.0166393476347
100,439.30200494176586,467.4983748899902,906.8003798317561,2342.7943289456675
120,527.5753350264845,372.7241716470782,900.2995066735627,1867.8483658926687
140,282.5015869510903,617.4899624440473,899.9915493951376,3094.453499512608
160,321.8877359487324,578.2651661640191,900.1529021127515,2897.8846230956074
180,398.44335714724764,500.45055992703374,898.8939170742814,2507.929004011266
200,394.6707345890783,504.94381840385137,899.6145529929297,2530.4462597780966
220,420.74864218594377,480.2547507130817,901.0033928990255,2406.7208932749463
240,374.88882914699286,526.3069415848537,901.1957707318466,2637.5041802442315
260,627.1184363153809,273.58111051876,900.6995468341408,1371.0085610048018
280,379.0301131884618,520.8404940555299,899.8706072439918,2610.1099411215982
300,270.90850472256597,627.8610723886538,898.7695771112199,3146.4266803152445
320,283.82979530174464,615.7931377282746,899.6229330300192,3085.950130228677
340,518.2517862965227,379.8254777639645,898.0772640604872,1903.4354408267009
360,466.5826037840968,429.9747404517835,896.5573442358802,2154.750556635341
380,327.205439303629,565.9285569232495,893.1339962268785,2836.0616527494644
400,368.2865927926723,523.9199837849513,892.2065765776237,2625.542317920411
420,462.0696911054687,428.87158178158853,890.9412728870573,2149.222251051245
440,371.5564206484928,519.6834266849563,891.2398473334491,2604.3114805929904
460,493.8898973861312,393.2642536729545,887.1541510590857,1970.7817454955937
480,463.13475113966314,421.11397038663756,884.2487215263006,2110.346205788987
500,454.9943695743287,426.97537079008595,881.9697403644146,2139.7196889120246
520,448.38211593133315,433.7837039926821,882.1658199240153,2173.8385763207098
540,432.92048401203084,441.8799202827643,874.8004042947952,2214.41148657903
560,299.74351379969096,577.385834626211,877.129348425902,2893.477991862879
580,322.2802979987141,556.0096733834063,878.2899713821204,2786.3547332075827
600,308.8697254017285,569.7084264694579,878.5781518711864,2855.0038724718224
620,491.89750296496146,390.84889070531494,882.7463936702763,1958.6775351563322
640,539.7987337096987,342.23094558992136,882.02967929962,1715.0363757017378
660,470.6285562272172,409.93253494950903,880.5610911767262,2054.3122066595975
680,432.27911002449883,451.2524952530749,883.5316052775738,2261.380666938703
700,537.3135953217753,348.9627292899605,886.2763246117358,1748.7716473587823
720,376.1108159590743,507.494593511699,883.6054094707733,2543.229066688361
740,304.58318808929255,579.0304186581171,883.6136067474097,2901.719565203815
760,372.8753567926318,511.5052342610894,884.3805910537212,2563.327759877019
780,342.84060962750647,538.8940841864893,881.7346938139958,2700.582658991204
800,363.5003598552018,520.2751697370454,883.7755295922473,2607.2769075144283
820,510.7379327962958,372.9584275410757,883.6963603373715,1869.0223023370652
840,593.4178845470858,293.46124382137884,886.8791283684646,1470.6347117288963
860,463.82635916226945,423.83912635912,887.6654855213894,2124.00289488299
