#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
20,214.88087141889048,249.4990935646876,464.3799649835781,1250.325333468769
40,225.33183338781834,239.98734559477543,465.31917898259377,1202.6587095847513
60,187.7496831079425,277.6967065281827,465.4463896361252,1391.633220915921
80,184.3029254709201,280.0827437164449,464.385669187365,1403.5904697397903
100,216.3993016909515,250.75317493157726,467.15247662252875,1256.6099643299501
120,216.55972716217997,249.14177506370245,465.70150222588245,1248.5346881902003
140,217.24172460899584,250.05161487247966,467.2933394814755,1253.0942068083214
160,264.03482986005037,201.96136638833298,465.99619624838334,1012.097515744403
180,216.0261473248093,250.33403455532454,466.36018188013384,1254.5095084797063
200,206.22051279154135,263.80842007946717,470.0289328710085,1322.0342651153146
220,281.4651957889669,188.2422474476506,469.70744323661756,943.3463162136559
240,153.82192554021165,312.73218136472633,466.55410690493795,1567.207974043754
260,174.3183753897155,293.6018998735149,467.92027526323045,1471.3395873369748
280,234.60039285107968,231.0889494961749,465.6893423472546,1158.0658018095762
300,193.05520648689208,273.5881356813466,466.6433421682387,1371.0437664984504
320,171.26562992385934,290.1291992364304,461.39482916028976,1453.936696127776
340,280.4801474474694,359.189085536832,639.6692329843014,1800.0194178490785
360,293.3429983169608,347.1923969563402,640.535395273301,1739.899906248386
380,236.68683193111082,403.53879664595274,640.2256285770636,2022.2709961594344
400,117.74530589673878,522.1036120642615,639.8489179610003,2616.43985768728
420,283.5609270180047,357.6773481236023,641.238275141607,1792.4435843728595
440,292.67705125624894,350.2315478217582,642.9085990780072,1755.1301311961995
460,131.29632413748328,505.49705230369506,636.7933764411783,2533.2187041602597
480,176.21045613667764,460.0052937091042,636.2157498457818,2305.2439351051758
500,309.6984322845442,324.8793308615096,634.5777631460537,1628.0814967819144
520,276.5859420160496,356.5798357883083,633.165777804358,1786.9435745050607
540,221.3126973991388,412.5026441726983,633.815341571837,2067.1919034377424
560,236.17026484353616,392.749561751434,628.9198265949701,1968.2024481554133
580,5504.188061015845,8698.255465402695,14202.443526418541,43589.9345764815
600,5431.677400234909,8791.78003299027,14223.45743322518,44058.61818765517
620,4376.184567531523,9830.89017969959,14207.074747231112,49265.954703922966
640,8717.703711330521,5472.454183744867,14190.157895075388,27424.34052334281
660,6657.57349969307,7525.053546416541,14182.62704610961,37710.61830472822
680,5013.340708819761,9149.297104198453,14162.637813018213,45850.258569560014
700,9975.81080823814,4189.048586282474,14164.859394520616,20992.755908359803
720,4177.736722560463,9948.078379996272,14125.815102556735,49853.224876015054
740,5445.818629305737,8659.413336273392,14105.231965579129,43395.28337610092
760,3984.4903959884573,10108.748825747105,14093.239221735563,50658.39945918404
780,6462.043213935542,7616.189498093637,14078.232712029177,38167.33174421858
800,5459.164301637742,8596.664302806103,14055.828604443845,43080.82649742496
820,6230.702898845882,7810.493418036474,14041.196316882357,39141.0551755377
840,4857.160199467096,9029.190955357295,13886.351154824391,45248.36555882435
860,5788.008607807483,7989.210742081625,13777.219349889107,40036.66884126617
880,4521.774081269915,9223.82743855555,13745.601519825464,46223.75557841555
900,4824.714673833605,8899.997833622687,13724.712507456292,44600.93461746578
920,3722.2571905590835,9990.825626358668,13713.082816917751,50067.445955135234
940,5228.8221576142205,8475.642614718918,13704.464772333138,42474.345406240835
960,6507.336287132702,7173.81495671228,13681.151243844983,35950.44154206107
980,3181.7750661876435,10487.229141357997,13669.00420754564,52555.093832163235
1000,6151.139328168218,7502.73303509979,13653.872363268008,37598.76258470703
1020,5556.354387733087,8074.478851642784,13630.833239375872,40463.97651600794
1040,7074.1918658964405,6547.664291528135,13621.856157424576,32812.58629752858
1060,4166.562192614827,9429.104320647448,13595.666513262275,47252.46827788047
1080,5859.450450576251,7748.066346597461,13607.516797173712,38828.21175875701
1100,4382.245759660263,9195.378970716201,13577.624730376465,46081.19057134594
1120,4708.323876182368,8843.436495554935,13551.760371737302,44317.48639779253
1140,4107.650002925419,9436.047049281347,13543.697052206768,47287.26066678393
1160,6005.132414123613,7525.621947812552,13530.754361936164,37713.46675862381
1180,5122.154950846418,8412.187708519657,13534.342659366075,42156.35115776374
1200,4404.038459326519,9106.64447796439,13510.682937290909,45636.51166428079
1220,4945.61590798007,8572.635746721708,13518.251654701777,42960.41118060055
1240,4819.515864993203,8671.60047486105,13491.116339854252,43456.35729785724
1260,4823.379149905981,8650.313444303532,13473.692594209513,43349.68070356538
1280,4108.542503520655,9346.717445235674,13455.25994875633,46839.59945338524
1300,3861.4718220656227,9588.738830049282,13450.210652114905,48052.45142951955
1320,5331.364795723473,8093.740018712928,13425.104814436401,40560.500815138235
1340,4268.743275717533,9144.019448742147,13412.76272445968,45823.81043211767
1360,7957.222291359513,5454.143949585547,13411.366240945059,27332.581674426558
1380,4671.9755214222,8735.475410843364,13407.450932265565,43776.456459306406
1400,7490.037885293367,5900.071067481538,13390.108952774906,29567.275053148256
