#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
20,4898.91332306178,10735.743451912853,15634.656774974632,53800.48408098873
40,10424.72425487029,5224.00737544429,15648.731630314582,26179.288551411973
60,6928.728773904012,8668.314420030096,15597.043193934107,43439.88975265053
80,4766.540609449715,10829.836394669635,15596.37700411935,54272.01601462651
100,10080.206027063736,5518.678380016825,15598.88440708056,27655.985788230628
120,7126.301211951833,8428.527802350816,15554.82901430265,42238.23695933703
140,5130.658030219479,10413.967883555819,15544.625913775297,52187.95660018727
160,5143.455589828137,10365.817010851064,15509.2726006792,51946.656100409
180,6696.164990612301,8791.102513223852,15487.267503836152,44055.22290426646
200,4720.726973623315,10747.505596951454,15468.232570574768,53859.428214643
220,5969.283279946445,9470.858969013541,15440.142248959986,47461.71510878597
240,5928.843377691203,9499.095105602462,15427.938483293667,47603.21605130246
260,7033.6206843319615,8391.261189790266,15424.881874122228,42051.48121160547
280,8165.921117980482,7246.0128881615565,15411.934006142039,36312.25008182502
300,7138.003361350253,8228.821527133661,15366.824888483914,41237.440477116725
320,3906.5500476220927,11462.467875697344,15369.017923319438,57442.348845009044
340,4992.70341770744,10360.868215589808,15353.571633297248,51921.85599393609
360,7855.33267960206,7479.693259477206,15335.025939079267,37483.30238512565
380,6415.157854334082,8898.703754604498,15313.86160893858,44594.44954468722
400,7228.210395461833,8082.48259756562,15310.692993027453,40504.08602561374
420,7079.698187973584,8223.198937542447,15302.897125516032,41209.263756692
440,5740.183299445653,9555.908432976523,15296.091732422175,47887.927075617365
460,6956.6618466369555,8308.081794197447,15264.743640834404,41634.640797292064
480,5781.167071544279,9466.851308685633,15248.01838022991,47441.631351509226
500,6184.783040765848,9052.711146765922,15237.49418753177,45366.233286302144
520,4603.647958003284,10630.852306178711,15234.500264181996,53274.838657215034
540,6865.543727491235,8340.882633603354,15206.426361094589,41799.017027611364
560,4649.32218040119,10539.954027636833,15189.276208038023,52819.31627913415
580,6496.650096240537,8674.680153863857,15171.330250104395,43471.790623169756
600,4566.7675216188145,10600.115393431357,15166.882915050172,53120.80546963285
620,5332.449059618444,9822.089653722873,15154.538713341317,49221.852256818536
640,6505.029243204475,8627.806988885803,15132.836232090278,43236.89315402634
660,6654.44835301979,8453.447890521904,15107.896243541694,42363.12004851951
680,6366.535877531884,8726.648961350305,15093.184838882189,43732.22410059087
700,6222.644141800482,8856.44526501073,15079.089406811214,44382.67779298137
720,5056.564650014387,9946.669155461272,15003.233805475658,49846.16276965033
740,7072.79673364357,7939.117776628246,15011.914510271818,39785.63585016355
760,7025.177117279757,7969.3414167993715,14994.518534079129,39937.0968532305
780,5929.552939194107,9027.034593833254,14956.587533027361,45237.55929334616
800,6414.772784556723,8564.963350466413,14979.736135023137,42921.962177562724
820,8381.423652648009,6580.35044042486,14961.774093072869,32976.387774460636
840,5827.03828274778,9123.319179311404,14950.357462059183,45720.07429861474
860,3144.1855433031515,11800.11200195208,14944.297545255231,59134.39909946726
880,6352.849537270206,8576.999709966416,14929.849247236623,42982.280493715996
900,4993.160470029868,9917.33843858798,14910.498908617847,49699.17651077653
920,6047.780671425143,8852.852888443342,14900.633559868485,44364.675164733744
940,5140.707149435208,9750.409164477398,14891.116313912606,48862.63679700038
960,6383.119949390873,8492.431969595036,14875.55191898591,42558.482608642196
980,6816.103144142347,8029.939788468529,14846.042932610875,40240.77602970518
1000,5367.841736026512,9457.322762087875,14825.164498114387,47393.880543952786
1020,6088.3009815324285,8724.987019446091,14813.288000978519,43723.89554101214
1040,4781.401672998188,10049.269164125159,14830.670837123347,50360.32652156518
1060,5782.718547230226,8943.415247426403,14726.13379465663,44818.514134957724
1080,4705.677636532717,9993.059199480675,14698.736836013391,50078.63915435171
1100,4608.54972752517,10084.741197181489,14693.29092470666,50538.08901731738
1120,7680.87406106382,6993.755172717088,14674.629233780906,35048.10035014914
1140,4065.741466537777,10570.907687755256,14636.649154293033,52974.435661961135
1160,4403.155318544807,10202.621247851142,14605.77656639595,51128.826288371376
1180,5695.466512763215,8895.565726809218,14591.032239572432,44578.72381360936
1200,4819.293635014743,9759.26276084102,14578.556395855763,48907.005197973645
1220,5669.762306181739,8886.389150952547,14556.151457134287,44532.736851876696
1240,5411.939187427006,9137.780052652743,14549.719240079748,45792.54268326669
1260,6849.578097004154,7686.147552612648,14535.725649616801,38517.915494225796
