Temperature (Kelvin),Fraction of Native Contacts (Dimensionless),Free Energy (Dimensionless)
50.0,1.0,0.0
50.0,1.0,0.446068375598
50.0,1.0,0.845180393724
50.0,1.0,1.19176822871
50.0,0.985294117647,1.47785193498
50.0,0.985294117647,1.69412784601
50.0,0.985294117647,1.83244378915
50.0,0.985294117647,1.88902842041
50.0,0.970588235294,1.8666585833
50.0,0.955882352941,1.77418188883
50.0,0.985294117647,1.62376676791
50.0,0.985294117647,1.42774856551
50.0,0.985294117647,1.19651160217
50.0,0.941176470588,0.937608006712
50.0,0.970588235294,0.655654116108
50.0,0.985294117647,0.352580169322
50.0,0.985294117647,0.0280806513808
50.0,0.955882352941,-0.319688004659
50.0,0.941176470588,-0.693098399722
50.0,0.941176470588,-1.09384419418
50.0,0.926470588235,-1.52190426164
50.0,0.941176470588,-1.97514157645
50.0,0.926470588235,-2.44974302549
50.0,0.926470588235,-2.94125643679
50.0,0.941176470588,-3.44570298647
50.0,0.941176470588,-3.9602975521
50.0,0.941176470588,-4.48355148883
50.0,0.955882352941,-5.01478099241
50.0,0.955882352941,-5.55324948954
50.0,0.955882352941,-6.09731965304
50.0,0.955882352941,-6.6439966952
53.71691196881078,1.0,-0.446068375598
53.71691196881078,1.0,0.0
53.71691196881078,0.985294117647,0.399112018127
53.71691196881078,0.985294117647,0.745699853109
53.71691196881078,0.985294117647,1.03178355938
53.71691196881078,0.985294117647,1.24805947041
53.71691196881078,0.985294117647,1.38637541355
53.71691196881078,0.985294117647,1.44296004482
53.71691196881078,0.970588235294,1.4205902077
53.71691196881078,0.955882352941,1.32811351323
53.71691196881078,0.955882352941,1.17769839231
53.71691196881078,0.955882352941,0.981680189911
53.71691196881078,0.941176470588,0.750443226572
53.71691196881078,0.941176470588,0.491539631114
53.71691196881078,0.926470588235,0.20958574051
53.71691196881078,0.941176470588,-0.093488206276
53.71691196881078,0.941176470588,-0.417987724217
53.71691196881078,0.955882352941,-0.765756380257
53.71691196881078,0.955882352941,-1.13916677532
53.71691196881078,0.955882352941,-1.53991256977
53.71691196881078,0.955882352941,-1.96797263723
53.71691196881078,0.970588235294,-2.42120995205
53.71691196881078,0.941176470588,-2.89581140109
53.71691196881078,0.926470588235,-3.38732481239
53.71691196881078,0.955882352941,-3.89177136207
53.71691196881078,0.911764705882,-4.4063659277
53.71691196881078,0.926470588235,-4.92961986442
53.71691196881078,0.926470588235,-5.46084936801
53.71691196881078,0.941176470588,-5.99931786513
53.71691196881078,0.926470588235,-6.54338802864
53.71691196881078,0.926470588235,-7.09006507079
57.71013262929934,1.0,-0.845180393724
57.71013262929934,1.0,-0.399112018127
57.71013262929934,0.985294117647,0.0
57.71013262929934,1.0,0.346587834982
57.71013262929934,1.0,0.632671541252
57.71013262929934,1.0,0.848947452282
57.71013262929934,1.0,0.987263395425
57.71013262929934,1.0,1.04384802669
57.71013262929934,1.0,1.02147818958
57.71013262929934,1.0,0.929001495107
57.71013262929934,0.985294117647,0.778586374188
57.71013262929934,0.985294117647,0.582568171784
57.71013262929934,0.985294117647,0.351331208446
57.71013262929934,0.955882352941,0.0924276129876
57.71013262929934,1.0,-0.189526277616
57.71013262929934,0.985294117647,-0.492600224402
57.71013262929934,0.970588235294,-0.817099742344
57.71013262929934,0.970588235294,-1.16486839838
57.71013262929934,0.955882352941,-1.53827879345
57.71013262929934,0.970588235294,-1.9390245879
57.71013262929934,0.985294117647,-2.36708465536
57.71013262929934,0.985294117647,-2.82032197018
57.71013262929934,0.985294117647,-3.29492341922
57.71013262929934,0.985294117647,-3.78643683051
57.71013262929934,0.985294117647,-4.29088338019
57.71013262929934,0.985294117647,-4.80547794583
57.71013262929934,0.970588235294,-5.32873188255
57.71013262929934,0.970588235294,-5.85996138613
57.71013262929934,0.970588235294,-6.39842988326
57.71013262929934,0.970588235294,-6.94250004677
57.71013262929934,0.970588235294,-7.48917708892
62.00020228312935,1.0,-1.19176822871
62.00020228312935,1.0,-0.745699853109
62.00020228312935,1.0,-0.346587834982
62.00020228312935,1.0,0.0
62.00020228312935,0.970588235294,0.28608370627
62.00020228312935,0.970588235294,0.5023596173
62.00020228312935,1.0,0.640675560443
62.00020228312935,0.985294117647,0.697260191706
62.00020228312935,0.985294117647,0.674890354596
62.00020228312935,0.985294117647,0.582413660124
62.00020228312935,0.985294117647,0.431998539206
62.00020228312935,0.985294117647,0.235980336802
62.00020228312935,0.941176470588,0.0047433734636
62.00020228312935,0.941176470588,-0.254160221994
62.00020228312935,0.941176470588,-0.536114112598
62.00020228312935,0.955882352941,-0.839188059385
62.00020228312935,0.955882352941,-1.16368757733
62.00020228312935,0.941176470588,-1.51145623337
62.00020228312935,0.955882352941,-1.88486662843
62.00020228312935,0.955882352941,-2.28561242288
62.00020228312935,0.926470588235,-2.71367249034
62.00020228312935,0.941176470588,-3.16690980516
62.00020228312935,0.955882352941,-3.6415112542
62.00020228312935,0.955882352941,-4.13302466549
62.00020228312935,0.941176470588,-4.63747121517
62.00020228312935,0.941176470588,-5.15206578081
62.00020228312935,0.911764705882,-5.67531971753
62.00020228312935,0.941176470588,-6.20654922112
62.00020228312935,0.941176470588,-6.74501771824
62.00020228312935,0.941176470588,-7.28908788175
62.00020228312935,0.941176470588,-7.8357649239
66.60918816182641,1.0,-1.47785193498
66.60918816182641,0.970588235294,-1.03178355938
66.60918816182641,1.0,-0.632671541252
66.60918816182641,1.0,-0.28608370627
66.60918816182641,1.0,0.0
66.60918816182641,1.0,0.21627591103
66.60918816182641,0.985294117647,0.354591854172
66.60918816182641,0.985294117647,0.411176485436
66.60918816182641,0.955882352941,0.388806648325
66.60918816182641,0.985294117647,0.296329953854
66.60918816182641,1.0,0.145914832936
66.60918816182641,1.0,-0.0501033694681
66.60918816182641,1.0,-0.281340332807
66.60918816182641,1.0,-0.540243928265
66.60918816182641,1.0,-0.822197818868
66.60918816182641,0.985294117647,-1.12527176565
66.60918816182641,0.985294117647,-1.4497712836
66.60918816182641,0.985294117647,-1.79753993964
66.60918816182641,0.985294117647,-2.1709503347
66.60918816182641,0.970588235294,-2.57169612915
66.60918816182641,0.970588235294,-2.99975619661
66.60918816182641,0.941176470588,-3.45299351143
66.60918816182641,0.970588235294,-3.92759496047
66.60918816182641,0.970588235294,-4.41910837176
66.60918816182641,0.970588235294,-4.92355492144
66.60918816182641,0.970588235294,-5.43814948708
66.60918816182641,0.955882352941,-5.9614034238
66.60918816182641,0.955882352941,-6.49263292739
66.60918816182641,0.941176470588,-7.03110142451
66.60918816182641,0.941176470588,-7.57517158802
66.60918816182641,0.926470588235,-8.12184863017
71.56079793605565,1.0,-1.69412784601
71.56079793605565,1.0,-1.24805947041
71.56079793605565,1.0,-0.848947452282
71.56079793605565,1.0,-0.5023596173
71.56079793605565,0.985294117647,-0.21627591103
71.56079793605565,0.985294117647,0.0
71.56079793605565,0.985294117647,0.138315943143
71.56079793605565,0.985294117647,0.194900574407
71.56079793605565,1.0,0.172530737296
71.56079793605565,1.0,0.0800540428247
71.56079793605565,1.0,-0.0703610780937
71.56079793605565,0.985294117647,-0.266379280498
71.56079793605565,0.985294117647,-0.497616243836
71.56079793605565,0.970588235294,-0.756519839294
71.56079793605565,0.985294117647,-1.0384737299
71.56079793605565,0.985294117647,-1.34154767668
71.56079793605565,0.985294117647,-1.66604719463
71.56079793605565,0.985294117647,-2.01381585067
71.56079793605565,0.985294117647,-2.38722624573
71.56079793605565,0.970588235294,-2.78797204018
71.56079793605565,0.985294117647,-3.21603210764
71.56079793605565,0.970588235294,-3.66926942246
71.56079793605565,0.970588235294,-4.1438708715
71.56079793605565,0.970588235294,-4.63538428279
71.56079793605565,0.970588235294,-5.13983083247
71.56079793605565,0.970588235294,-5.65442539811
71.56079793605565,0.970588235294,-6.17767933483
71.56079793605565,0.970588235294,-6.70890883841
71.56079793605565,0.970588235294,-7.24737733554
71.56079793605565,0.985294117647,-7.79144749905
71.56079793605565,0.955882352941,-8.3381245412
76.88050166297916,1.0,-1.83244378915
76.88050166297916,0.970588235294,-1.38637541355
76.88050166297916,0.970588235294,-0.987263395425
