43.065747782694196 kJ/mol
42.96998341358754 kJ/mol
42.95103170519097 kJ/mol
43.021978025599246 kJ/mol
43.15840207948755 kJ/mol
43.36837795807274 kJ/mol
43.66210972663492 kJ/mol
44.02797607812566 kJ/mol
44.472643705556884 kJ/mol
44.99722287945059 kJ/mol
45.59098938220647 kJ/mol
46.26000574961975 kJ/mol
47.000435555804756 kJ/mol
47.81785827458857 kJ/mol
48.71057079201916 kJ/mol
49.68270598730524 kJ/mol
50.7110285138084 kJ/mol
51.8320159286318 kJ/mol
53.03032533172202 kJ/mol
54.288114448832744 kJ/mol
55.63295809745921 kJ/mol
57.06275254899606 kJ/mol
58.55425381928545 kJ/mol
60.13460405660424 kJ/mol
61.77378134149583 kJ/mol
63.49089792651753 kJ/mol
65.265644494884 kJ/mol
67.14807236072612 kJ/mol
69.07502616233268 kJ/mol
71.0838808571085 kJ/mol
73.18049858289237 kJ/mol
75.34007333507775 kJ/mol
77.57794939605756 kJ/mol
79.88282858349075 kJ/mol
82.24877402224249 kJ/mol
84.7037645184749 kJ/mol
87.24824659364229 kJ/mol
89.83956728328162 kJ/mol
92.51503714272631 kJ/mol
95.25293634099785 kJ/mol
98.06756973365731 kJ/mol
100.9652543568308 kJ/mol
103.9174925819899 kJ/mol
106.95738753562111 kJ/mol
110.04901517218207 kJ/mol
113.2276258919756 kJ/mol
116.46331862169893 kJ/mol
119.77838155125879 kJ/mol
123.16809996624359 kJ/mol
126.65395176479038 kJ/mol
130.19385733839516 kJ/mol
133.81310595130512 kJ/mol
137.47391755247045 kJ/mol
141.21971767591012 kJ/mol
145.02478489584507 kJ/mol
148.90660967209672 kJ/mol
152.87991833634726 kJ/mol
156.90490241835985 kJ/mol
161.0012935606595 kJ/mol
165.14207327681325 kJ/mol
169.38278681027063 kJ/mol
173.7111582831397 kJ/mol
178.09362990415468 kJ/mol
182.55885138085685 kJ/mol
187.08747259972083 kJ/mol
191.64825583513553 kJ/mol
196.314326377194 kJ/mol
201.05170460112086 kJ/mol
205.8430251042546 kJ/mol
210.69770495960617 kJ/mol
215.62626444321614 kJ/mol
220.63253719007378 kJ/mol
225.70326766699242 kJ/mol
230.82636482156528 kJ/mol
236.03531776522644 kJ/mol
241.30680603480133 kJ/mol
246.66190415129674 kJ/mol
252.0766797058282 kJ/mol
257.5553584731091 kJ/mol
263.1016336115891 kJ/mol
268.717578904906 kJ/mol
274.3767602866465 kJ/mol
280.0827024994241 kJ/mol
285.86828841705153 kJ/mol
291.69631867436743 kJ/mol
297.60566109241495 kJ/mol
303.5896645974184 kJ/mol
309.6660972056671 kJ/mol
315.77713267215915 kJ/mol
321.9711694311911 kJ/mol
328.2303889032844 kJ/mol
334.5400812658966 kJ/mol
340.9257618672216 kJ/mol
347.3394092232611 kJ/mol
353.85453715616626 kJ/mol
360.43321883591705 kJ/mol
367.0523804504024 kJ/mol
373.7299457328823 kJ/mol
380.4165537271515 kJ/mol
387.2200859373311 kJ/mol
394.07078422704956 kJ/mol
